year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
1988.0	1.0	18.0	0.0	-42.120911	51.474892	4.961175	-8.76823666221	27.5408039093	-0.563720703125	4.5084733963	8.20861816406	91.3058262652	1.0
1988.0	1.0	18.0	1.0	-36.476654	52.266552	4.05166	-9.77825285259	31.1099090576	-0.24609375	3.5620610714	8.4309387207	33.2962333009	0.0
1988.0	1.0	36.0	0.0	-0.524017	72.219536	5.67235	-15.44957419	33.4176673889	-0.7626953125	6.33202886581	3.27172851562	98.6688255929	0.0
1988.0	1.0	36.0	1.0	0.8832	72.357231	8.41763	-13.5912262888	32.8845024109	-1.21051025391	5.68212366104	2.48858642578	132.120742027	0.0
1988.0	1.0	36.0	2.0	1.456927	72.402435	9.299616	-11.5506914924	23.1981544495	-1.45239257812	5.13134622574	4.21267700195	139.9267784	1.0
1988.0	1.0	36.0	3.0	1.844083	72.094727	7.152081	-11.1320322398	22.6646213531	-1.31072998047	5.18461894989	5.38818359375	131.881362346	1.0
1988.0	1.0	54.0	0.0	170.425385	53.462147	6.152565	-10.9295461554	23.8232479095	-0.570068359375	10.0193967819	3.17446899414	141.283732196	0.0
1988.0	1.0	54.0	1.0	173.029663	54.881344	6.265395	-9.55035079153	23.6880378723	-0.717590332031	9.26730155945	3.5068359375	161.090522145	1.0
1988.0	1.0	54.0	2.0	175.910828	56.478333	5.783457	-8.97372597142	19.4348201752	-0.709289550781	7.83811569214	2.92572021484	135.613714951	1.0
1988.0	1.0	54.0	3.0	177.986237	59.16885	4.762098	-7.90904476768	18.9356250763	-0.420227050781	5.88454818726	2.88586425781	74.7364304309	1.0
1988.0	1.0	54.0	4.0	179.446075	62.047234	3.952119	-9.7001373291	19.6723976135	0.708984375	5.08011388779	2.81732177734	51.8941986993	0.0
1988.0	1.0	54.0	5.0	177.9478	64.569656	5.18813	nan	17.120891571	-0.490051269531	6.79638957977	nan	104.299402756	0.0
1988.0	1.0	54.0	6.0	176.311905	65.720268	6.557426	nan	17.0922908783	-0.553955078125	8.16669654846	nan	122.83705425	0.0
1988.0	1.0	54.0	7.0	175.262894	66.654915	4.204955	nan	17.5875720978	-0.833068847656	7.98537302017	nan	81.0673801404	0.0
1988.0	1.0	140.0	3.0	154.766083	44.02689	4.515639	-24.3528677133	73.6721801758	-0.161743164062	6.80257463455	-4.08837890625	35.2799285196	0.0
1988.0	1.0	140.0	4.0	160.332428	45.657406	6.278542	-21.7665968675	66.2512283325	-0.290466308594	5.41911888123	-2.35470581055	52.6073607764	0.0
1988.0	1.0	140.0	5.0	165.753006	47.79422	7.024801	-18.9717125526	50.6000671387	-0.638732910156	6.67671632767	-0.415496826172	70.6629064087	0.0
1988.0	1.0	140.0	6.0	168.475403	50.771877	8.034555	-13.7974516216	27.9486808777	-0.910766601562	6.57593107224	2.0888671875	91.8530510801	0.0
1988.0	1.0	140.0	7.0	169.55513	53.20998	9.5458	-10.8828703228	21.9401779175	-0.95703125	5.99154186249	3.77410888672	109.448340449	0.0
1988.0	1.0	140.0	8.0	169.49205	54.804264	10.32542	-9.56766871402	17.3809719086	-1.08959960938	6.18628120422	6.68695068359	127.387640464	1.0
1988.0	1.0	140.0	9.0	168.955643	55.519382	12.2127	-9.19139821906	14.2881193161	-1.33630371094	7.57134866714	6.7663269043	144.60478046	1.0
1988.0	1.0	140.0	10.0	169.166122	55.349396	12.28269	-7.95829050164	15.874080658	-1.14135742188	9.46970939636	6.27819824219	151.480515611	1.0
1988.0	1.0	140.0	11.0	171.123581	55.272049	10.43709	-8.46664428711	18.7913646698	-1.00518798828	7.5059337616	5.50250244141	142.801747678	1.0
1988.0	1.0	140.0	12.0	173.696106	55.554626	11.27122	-7.24092824836	20.9549884796	-0.990478515625	5.36747407913	4.88705444336	141.561410083	1.0
1988.0	1.0	140.0	13.0	174.60788	56.575932	10.00731	-6.78264899003	30.6899738312	-0.971740722656	6.660176754	5.03433227539	141.077709171	1.0
1988.0	1.0	140.0	14.0	172.947174	57.411888	8.06757	-5.77696629574	30.5825557709	-0.581726074219	7.372215271	5.736328125	138.78668898	1.0
1988.0	1.0	140.0	15.0	169.930191	57.066978	6.190253	-5.08916754472	27.2436447144	-0.511779785156	7.91527843475	5.97561645508	155.643956988	1.0
1988.0	1.0	140.0	16.0	170.534698	56.811363	5.589812	-4.3773514597	36.8828315735	-0.666809082031	7.35549259186	6.11856079102	165.603582803	0.0
1988.0	1.0	140.0	17.0	171.696945	57.031086	4.32447	-4.22556023849	36.7570304871	-0.756225585938	6.00681781769	7.34371948242	155.717585625	0.0
1988.0	1.0	140.0	18.0	172.246918	57.677406	4.073983	-3.82606747276	36.7326164246	-0.509704589844	5.53092908859	7.16653442383	149.276673532	0.0
1988.0	1.0	140.0	19.0	171.559845	58.282726	5.699348	-3.74985223067	33.8527755737	-0.555358886719	6.41143894196	5.8235168457	147.590776064	0.0
1988.0	1.0	173.0	4.0	17.786182	71.293251	4.253359	-10.6280294882	23.7347202301	-0.336120605469	8.81917953491	3.90863037109	146.908241441	0.0
1988.0	1.0	173.0	5.0	13.451915	72.282875	6.744781	-7.29597101985	10.4586019516	-0.415771484375	7.39220809937	7.02590942383	135.169176018	1.0
1988.0	1.0	173.0	6.0	13.166842	71.734711	5.454971	-9.85516604862	18.5252494812	-0.384643554688	7.22105264664	7.20629882812	111.521629301	0.0
