year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
1990.0	1.0	628.0	19.0	-49.195404	53.787182	3.005279	-21.7540508069	26.0666236877	-0.216430664062	6.38033151627	-3.06448364258	46.5840942831	0.0
1990.0	1.0	628.0	20.0	-45.295746	54.870853	5.32855	-19.6930140445	25.1712722778	-0.427368164062	7.87166452408	-0.808502197266	71.6204385206	0.0
1990.0	1.0	628.0	21.0	-45.111572	57.951202	6.118621	-15.1942492033	21.4889278412	-0.556091308594	8.58134746552	1.28887939453	109.081178268	0.0
1990.0	1.0	628.0	22.0	-42.750763	58.810238	7.945165	-12.8072188528	21.2389831543	-0.819641113281	11.9248371124	2.61737060547	133.089562408	0.0
1990.0	1.0	628.0	23.0	-40.183838	59.903484	10.47901	-12.9487256502	18.1567516327	-1.46942138672	11.4189538956	3.99758911133	137.754874431	0.0
1990.0	1.0	628.0	24.0	-39.226318	60.881969	11.23009	-12.1292102051	18.4525260925	-0.986755371094	13.8449354172	6.44131469727	140.042868037	0.0
1990.0	1.0	628.0	25.0	-39.129822	61.432133	13.91404	-11.4617260742	18.3438415527	-1.82836914062	12.7713756561	8.14593505859	150.697994542	0.0
1990.0	1.0	628.0	26.0	-38.226929	61.589985	14.08474	-9.79518554688	17.0305156708	-1.88696289062	12.1393661499	7.71322631836	155.56229151	1.0
1990.0	1.0	628.0	27.0	-36.944427	62.4645	11.29623	-9.73595581055	18.0176544189	-0.938720703125	10.2391395569	4.69201660156	151.55374149	1.0
1990.0	1.0	628.0	28.0	-35.539764	63.609596	8.14965	-10.340065918	17.3696041107	-0.827270507812	10.6228876114	4.6408996582	137.956466707	0.0
1990.0	1.0	628.0	29.0	-36.855713	64.339424	7.35049	-12.7675793457	46.0511245728	-0.490539550781	7.48900079727	5.46936035156	114.538176768	0.0
1990.0	1.0	815.0	25.0	-14.79718	62.643486	5.872536	-12.9524377441	29.7970714569	-0.555053710938	6.45680713654	5.48098754883	93.2039841743	0.0
1990.0	1.0	815.0	26.0	-11.127686	64.763588	6.498834	-15.1587414551	28.5325889587	-0.625061035156	5.83485412598	4.52221679688	91.3968020828	0.0
1990.0	1.0	815.0	27.0	-8.530975	66.518372	7.031913	-15.2669677734	26.9470329285	-0.724914550781	6.15233564377	1.76440429688	122.669835777	0.0
1990.0	1.0	815.0	28.0	-5.081177	68.047783	7.43391	-15.2284949518	23.4782600403	-1.04162597656	6.26914215088	1.54598999023	138.890141187	0.0
1990.0	1.0	815.0	29.0	-0.80954	69.148438	7.713774	-13.9513677782	19.3416194916	-1.10394287109	5.63878250122	4.06991577148	153.270622094	0.0
1990.0	1.0	815.0	30.0	5.156087	69.21965	6.557849	-11.3070107737	19.990070343	-0.973327636719	4.82094049454	4.62878417969	155.054965252	1.0
1990.0	1.0	815.0	31.0	11.224921	69.010345	5.429586	-10.1398837182	23.1193370819	-0.807250976562	4.54013776779	3.85079956055	142.301873074	1.0
1990.0	1.0	815.0	32.0	13.919923	68.986115	5.516539	-11.9691509378	29.3925590515	-0.687866210938	5.45583724976	3.68218994141	136.947374403	0.0
1990.0	1.0	842.0	26.0	-27.678162	65.341301	5.654501	-10.7728051758	24.8187999725	-0.380310058594	6.84073400497	8.12533569336	125.155470375	0.0
1990.0	1.0	842.0	27.0	-28.443298	66.123405	3.984837	-10.1439196777	24.9532966614	-0.409851074219	8.62758350372	7.78497314453	121.309239617	1.0
1990.0	1.0	907.0	28.0	-42.139496	61.36549	5.728565	-7.83733961317	16.7239017487	-0.879028320312	10.6228876114	8.21258544922	110.595505583	0.0
1990.0	1.0	907.0	29.0	-43.165222	61.216736	8.387385	-9.61217244466	18.8458156586	-0.753112792969	10.3673248291	11.8984375	94.5863855238	0.0
1990.0	1.0	907.0	30.0	-42.758514	61.021709	7.775249	-9.38431294759	32.5795631409	-0.962585449219	11.9588603973	11.8071289062	105.487307386	0.0
1990.0	1.0	907.0	31.0	-41.756287	61.037331	6.935169	-7.07135973479	26.7085533142	-0.965942382812	6.65118026733	10.4485168457	125.335132951	0.0
1990.0	1.0	907.0	32.0	-40.794189	61.103657	6.919335	-7.48827870687	21.6967964172	-0.447937011719	8.83227348328	9.6572265625	145.823663559	1.0
1990.0	1.0	907.0	33.0	-40.821106	61.576756	6.693656	-8.42785379161	24.3854522705	-0.890380859375	10.4573297501	7.24456787109	150.160094786	1.0
1990.0	1.0	907.0	34.0	-40.433014	61.874374	7.089696	-8.48688720703	26.6860790253	-1.12078857422	9.2332201004	6.90216064453	145.584927401	1.0
1990.0	1.0	1083.0	16.0	-37.088226	62.055061	3.790298	-10.1469213867	27.4426612854	-0.420715332031	5.34105730057	5.35125732422	108.876141662	1.0
1990.0	1.0	1083.0	17.0	-36.78064	62.924961	4.582996	-9.73162231445	23.0498275757	-0.3876953125	6.37808418274	4.60784912109	101.7667077	0.0
1990.0	1.0	1083.0	18.0	-37.379486	63.251328	3.844138	-9.40633178711	24.2362003326	-0.369445800781	7.58455610275	3.60144042969	108.312381377	0.0
1990.0	1.0	1083.0	19.0	-37.038025	63.604286	4.060176	-10.0114343262	21.1296043396	-0.369262695312	7.00960016251	3.02883911133	128.526302501	0.0
1990.0	1.0	1083.0	20.0	-36.34259	63.634254	4.68126	-11.754543457	21.6055927277	-0.278991699219	5.81959247589	2.98352050781	121.241817696	0.0
1990.0	1.0	1083.0	21.0	-35.969818	63.959682	5.833785	-15.0297814941	17.3480548859	-0.211730957031	5.49975776672	3.52536010742	104.256333978	0.0
1990.0	1.0	1083.0	22.0	-36.528351	64.340698	4.844032	-16.2405395508	15.5500812531	-0.165283203125	5.84082889557	2.64120483398	103.151003569	0.0
1990.0	1.0	1133.0	30.0	-161.801682	56.425575	2.842108	-7.93448723687	24.7078838348	-0.433715820312	5.20183038712	4.05169677734	38.4967307343	1.0
1990.0	1.0	1304.0	34.0	-44.190277	53.569324	3.979244	-8.79734721937	31.353515625	-0.4814453125	5.35220909119	6.55355834961	45.3325492109	0.0
1990.0	1.0	1304.0	35.0	-39.935852	55.329388	7.5772	-7.42685900236	33.6851425171	-0.763427734375	5.53107643127	8.06732177734	68.5102456895	0.0
1990.0	1.0	1304.0	36.0	-35.672333	56.854511	10.14474	-5.8748763235	34.9594154358	-0.796569824219	6.2817029953	7.59860229492	91.8478861398	0.0
1990.0	1.0	1304.0	37.0	-31.534943	58.75531	10.29942	-5.69859394274	32.7652626038	-0.726318359375	6.65222501755	8.87362670898	104.539221894	0.0
1990.0	1.0	1304.0	38.0	-27.784058	60.289875	8.228735	-4.24779663086	27.717754364	-0.656677246094	6.41149568558	9.32211303711	121.003235261	1.0
1990.0	1.0	1304.0	39.0	-19.951813	61.204533	7.374157	-9.35061157227	24.5960483551	-0.369140625	3.49407911301	7.49520874023	87.1157139267	0.0
1990.0	1.0	1304.0	40.0	-16.214294	62.07262	6.52483	-13.4957177734	64.1033172607	-0.258544921875	4.2287273407	6.77743530273	71.1259036543	0.0
1990.0	1.0	1304.0	41.0	-16.788666	62.593964	4.20067	-18.1008068848	58.0648994446	-0.10009765625	8.59039211273	6.55633544922	52.4800155858	0.0
1990.0	1.0	1508.0	41.0	11.316488	66.600655	3.532096	-10.6658368792	27.7603321075	-0.680480957031	17.9628562927	5.71624755859	114.04285666	1.0
1990.0	1.0	1522.0	42.0	166.187134	53.882442	5.409811	-10.7639979312	23.6399555206	-0.55322265625	6.70975017548	5.15505981445	149.93990101	1.0
1990.0	1.0	1522.0	43.0	165.075546	53.27306	7.325801	-9.48165090461	25.7466506958	-0.805236816406	6.27164840698	7.58380126953	144.277869921	1.0
1990.0	1.0	1522.0	44.0	165.735672	52.933601	8.636477	-7.62569869192	24.3337421417	-1.32110595703	6.53596591949	9.28271484375	151.494100721	1.0
1990.0	1.0	1522.0	45.0	167.323746	52.356956	7.521917	-7.18219315378	25.2872447968	-1.00384521484	5.98770666122	8.62457275391	146.305694769	1.0
1990.0	1.0	1522.0	46.0	170.29599	51.562241	6.032561	-5.82403564453	23.1665782928	-1.03021240234	4.71793222427	8.71450805664	140.477504227	1.0
1990.0	1.0	1522.0	47.0	174.800461	50.873421	5.583361	-4.60844662315	22.4520721436	-0.9365234375	3.9194393158	7.26422119141	108.839492504	1.0
1990.0	1.0	1522.0	48.0	-179.415924	50.647469	4.703631	-4.335195441	19.1584472656	-0.497497558594	4.89311075211	6.53204345703	105.043017029	1.0
1990.0	1.0	1522.0	49.0	-172.692032	50.425587	3.534134	-5.12332474558	19.5702800751	-0.323486328125	3.81652975082	5.96319580078	99.8593793064	0.0
1990.0	1.0	1522.0	50.0	-165.535812	50.986069	3.395612	-5.34810758892	19.7049198151	-0.283874511719	3.5503885746	6.06262207031	103.023670325	0.0
1990.0	1.0	1522.0	51.0	-159.862534	52.160694	3.170368	-5.92820016961	22.0413532257	-0.0916748046875	1.77343940735	4.51513671875	124.450072707	0.0
1990.0	1.0	1679.0	47.0	-178.130966	60.358601	4.916288	-7.90758666992	19.9910144806	-0.181701660156	6.4850435257	5.37890625	156.356629895	0.0
1990.0	1.0	1679.0	48.0	179.027054	59.805382	5.563086	-7.20166829427	19.7872924805	-0.501953125	4.19201087952	4.28240966797	158.537196817	1.0
