year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
2011.0	1.0	1145.0	52.0	164.615891	-65.11644	2.643283	-19.420534668	18.2187576294	-0.2158203125	0.0
2011.0	1.0	1145.0	53.0	166.688828	-63.411083	2.689634	-17.7309753418	17.8330078125	-0.290100097656	0.0
2011.0	1.0	1145.0	54.0	168.326523	-62.422371	3.43364	-16.5187817383	16.59100914	-0.232421875	0.0
2011.0	1.0	1145.0	55.0	172.175171	-61.047333	4.29127	-13.9676831055	18.2829151154	-0.268249511719	0.0
2011.0	1.0	1145.0	56.0	173.342392	-60.47139	3.982762	-13.7019384766	18.8405456543	-0.301574707031	0.0
2011.0	1.0	1145.0	57.0	173.813278	-60.366268	6.422176	-11.4060302734	18.3827877045	-0.418701171875	0.0
2011.0	1.0	1145.0	58.0	174.218155	-60.213017	6.521129	-8.8002331543	19.1480922699	-0.495544433594	1.0
2011.0	1.0	1145.0	59.0	173.609344	-59.158024	6.331968	-8.10124126234	16.9413471222	-0.442626953125	1.0
2011.0	1.0	1145.0	60.0	174.756348	-57.68766	5.12222	-7.91126451994	16.0781764984	-0.302001953125	0.0
2011.0	1.0	1145.0	61.0	177.884338	-55.613583	3.185021	-9.17503116005	22.7947463989	-0.197082519531	0.0
2011.0	1.0	1291.0	59.0	-176.773346	-59.045231	5.147783	-11.9363290887	17.5000476837	-0.227416992188	0.0
2011.0	1.0	1291.0	60.0	-176.412277	-58.60778	4.456227	-9.47652555767	17.1100406647	-0.441955566406	1.0
2011.0	1.0	1291.0	61.0	-175.788742	-57.258202	5.090496	-8.48616750617	20.2819652557	-0.37548828125	0.0
2011.0	1.0	1291.0	62.0	-173.398483	-55.024246	5.006955	-7.43603997481	25.0820827484	-0.477844238281	1.0
2011.0	1.0	1291.0	63.0	-168.752563	-53.004074	5.082038	-7.57125693873	32.4833068848	-0.479858398438	0.0
2011.0	1.0	1291.0	64.0	-163.347733	-51.429802	3.372894	-12.3770077354	36.5652694702	-0.202697753906	0.0
2011.0	2.0	4649.0	72.0	159.716675	-63.754177	3.697852	-29.1326904297	61.9808692932	-0.203552246094	0.0
2011.0	2.0	4649.0	73.0	168.625656	-65.243286	3.876612	-30.4296826172	60.4142227173	-0.242309570312	0.0
2011.0	2.0	4649.0	74.0	178.114273	-65.558052	2.898555	-29.7558085124	64.9690093994	-0.210571289062	0.0
2011.0	2.0	4649.0	75.0	-170.841553	-65.0252	3.466836	-29.1758129883	63.2108001709	-0.395446777344	0.0
2011.0	2.0	4649.0	76.0	-161.005768	-63.795593	5.005568	-26.3557910156	60.8755569458	-0.432861328125	0.0
2011.0	2.0	4649.0	77.0	-152.366821	-61.612343	6.153008	-22.9773828125	58.7164115906	-0.666259765625	0.0
