year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
1998.0	3.0	6055.0	11.0	-91.098846	-56.787487	3.475722	-14.5352188913	24.8534851074	-0.337585449219	0.0
1998.0	3.0	6055.0	12.0	-87.570038	-55.491318	4.170597	-11.6689951043	20.814163208	-0.437927246094	0.0
1998.0	3.0	6055.0	13.0	-82.597931	-54.139866	4.91624	-10.9946481805	21.5226974487	-0.400085449219	0.0
1998.0	3.0	6055.0	14.0	-76.840668	-54.260025	6.42151	-11.1299920333	26.2330207825	-0.5556640625	0.0
1998.0	3.0	6055.0	15.0	-72.789001	-55.444271	4.895596	-10.5197063245	26.3975887299	-0.424072265625	1.0
1998.0	3.0	6055.0	16.0	-67.237213	-57.103519	3.434365	-13.3661916632	32.7575683594	-0.224365234375	0.0
1998.0	3.0	6422.0	50.0	149.78392	-56.389671	4.633053	-8.47347379986	20.0854434967	-0.278076171875	0.0
1998.0	3.0	6422.0	51.0	154.184479	-57.044834	7.246151	-8.97732543945	21.0975151062	-0.370422363281	0.0
1998.0	3.0	6422.0	52.0	157.916977	-57.547379	7.217279	-9.63863493267	18.1717891693	-0.238830566406	0.0
1998.0	3.0	6422.0	53.0	159.547012	-57.876209	6.614305	-9.8151823345	16.9052028656	-0.445251464844	1.0
1998.0	3.0	6422.0	54.0	161.146973	-57.611031	4.946023	-8.52275647615	14.2826595306	-0.562927246094	1.0
1998.0	3.0	6422.0	55.0	163.406326	-56.717186	3.864252	-7.33995136462	16.2036361694	-0.603210449219	1.0
1998.0	3.0	6422.0	56.0	166.893951	-55.101677	3.30672	-6.40913150185	17.9736118317	-0.341674804688	0.0
1998.0	3.0	6879.0	62.0	7.220705	-67.861809	3.819202	-9.19722920079	14.9375925064	-0.407348632812	0.0
1998.0	3.0	6879.0	63.0	4.071235	-66.82122	3.320788	-9.02058361423	9.02290821075	-0.488220214844	1.0
1998.0	3.0	6879.0	64.0	2.964633	-64.446632	3.659986	-11.5789282227	20.3302669525	-0.242553710938	0.0
1998.0	3.0	7023.0	74.0	21.545769	-69.380676	3.285509	-13.1345631917	17.0787830353	-0.174499511719	0.0
1998.0	3.0	7023.0	75.0	18.885098	-69.074554	6.232285	-13.9733634159	20.625295639	-0.369384765625	0.0
1998.0	3.0	7023.0	76.0	15.972692	-68.706284	6.613451	-12.674749559	15.2218742371	-0.409729003906	0.0
1998.0	3.0	7023.0	77.0	12.359496	-68.583725	7.12977	-9.57123885616	10.1504106522	-0.395568847656	0.0
1998.0	3.0	7023.0	78.0	9.891357	-68.370255	4.876776	-8.71745054183	9.61739635468	-0.43359375	1.0
1998.0	3.0	7990.0	115.0	25.878798	-68.90004	3.55073	-5.1692199707	9.83455371857	-0.428039550781	1.0
1998.0	3.0	7990.0	116.0	25.136112	-68.976387	4.534637	-5.32122408959	9.88591766357	-0.54833984375	1.0
1998.0	3.0	7990.0	117.0	24.193941	-68.975548	5.549073	-6.44503390404	8.14853096008	-0.455749511719	1.0
1998.0	3.0	7990.0	118.0	24.801064	-69.0532	6.197434	-7.60751933436	8.8449382782	-0.432312011719	1.0
1998.0	3.0	7990.0	119.0	25.501408	-69.373444	6.267355	-8.23105163574	7.7889342308	-0.398559570312	0.0
1998.0	3.0	7990.0	120.0	25.47686	-69.742668	4.964793	-9.28612670898	10.0505867004	-0.411010742188	0.0
1998.0	3.0	7990.0	121.0	25.703798	-70.16526	3.576347	-10.5713119507	15.1909446716	-0.396179199219	0.0
1998.0	3.0	8039.0	117.0	43.03056	-66.409485	2.963072	-9.60436889648	17.7798709869	-0.2724609375	0.0
1998.0	3.0	8039.0	118.0	44.838009	-66.182556	4.459651	-9.87253051758	16.3639163971	-0.424438476562	1.0
1998.0	3.0	8039.0	119.0	45.745609	-66.052818	4.947045	-10.6898876953	16.4680328369	-0.332153320312	0.0
1998.0	3.0	8039.0	120.0	46.516628	-66.141617	3.838519	-14.1756384277	33.7633132935	-0.48046875	0.0
1998.0	3.0	8190.0	102.0	-160.376312	-63.437412	6.684989	-17.2092114258	22.1997718811	-0.979858398438	0.0
1998.0	3.0	8190.0	103.0	-157.524185	-60.249969	6.011899	-14.0984692383	19.9103317261	-1.0849609375	0.0
1998.0	3.0	8190.0	104.0	-153.301361	-58.243221	6.203711	-13.2784584447	22.4289531708	-0.566162109375	0.0
1998.0	3.0	8190.0	105.0	-148.436539	-56.888008	5.221841	-11.9531667609	20.4273700714	-0.460388183594	0.0
1998.0	3.0	8190.0	106.0	-142.661224	-56.392761	4.701673	-10.3986479107	23.8239269257	-0.453735351562	1.0
1998.0	3.0	8190.0	107.0	-139.289383	-56.112644	3.561042	-8.59746993215	23.0069770813	-0.3115234375	0.0
1998.0	3.0	8190.0	108.0	-137.149261	-55.704998	2.304749	-7.64198544151	24.6675434113	-0.171203613281	0.0
1998.0	4.0	12.0	0.0	161.625015	-50.562115	7.092871	-10.3144691869	35.3997001648	-0.467529296875	0.0
1998.0	4.0	12.0	1.0	164.877579	-51.442032	8.175939	-10.0956388775	28.9500789642	-0.829956054688	1.0
1998.0	4.0	12.0	2.0	168.259979	-51.853081	7.562961	-10.2911890933	22.5120544434	-0.578125	0.0
1998.0	4.0	12.0	3.0	172.386459	-53.043903	6.29709	-11.7812821238	25.5867023468	-0.525146484375	0.0
1998.0	4.0	12.0	4.0	177.079239	-54.871101	4.955777	-12.3554012901	47.2523536682	-0.330017089844	0.0
1998.0	4.0	12.0	5.0	-177.938019	-57.90028	4.098484	-13.3204072651	39.2059288025	-0.202453613281	0.0
1998.0	4.0	12.0	6.0	-173.945435	-61.432808	4.288903	-14.7832629395	28.1596279144	-0.101440429688	0.0
1998.0	4.0	12.0	7.0	-170.099335	-63.603161	5.531267	-16.2396411133	21.2489566803	-0.215148925781	0.0
1998.0	4.0	12.0	8.0	-165.107727	-66.002052	5.49256	-17.9674975586	20.3332099915	-0.11376953125	0.0
1998.0	4.0	12.0	9.0	-157.662231	-67.955444	3.829663	-19.0393880208	21.263256073	-0.0992431640625	0.0
1998.0	4.0	45.0	0.0	30.972422	-66.215111	10.7848	-16.1833532715	17.7118625641	-0.954528808594	0.0
1998.0	4.0	45.0	1.0	28.068775	-65.804947	10.12633	-15.0648950195	18.1609573364	-1.19165039062	0.0
1998.0	4.0	45.0	2.0	28.710585	-64.710625	10.8504	-12.0396557617	20.9502811432	-1.70123291016	0.0
1998.0	4.0	45.0	3.0	31.190403	-64.417358	10.27832	-10.5914855957	26.1713161469	-1.12176513672	1.0
1998.0	4.0	45.0	4.0	32.750072	-64.738548	7.959057	-9.50695068359	27.0710163116	-1.01483154297	1.0
1998.0	4.0	45.0	5.0	33.123016	-65.882599	6.674539	-8.6796496582	28.5068531036	-0.840759277344	1.0
1998.0	4.0	45.0	6.0	31.704271	-66.56752	7.292153	-8.33248507592	23.7717628479	-0.856018066406	1.0
1998.0	4.0	45.0	7.0	28.68919	-66.82119	7.00458	-8.1416921308	21.2678718567	-0.97265625	1.0
1998.0	4.0	45.0	8.0	27.00485	-66.323929	6.475801	-7.75403076172	17.891746521	-0.60107421875	1.0
1998.0	4.0	45.0	9.0	27.149809	-65.465096	6.22892	-7.62368652344	14.8568878174	-0.667419433594	1.0
1998.0	4.0	45.0	10.0	28.939919	-65.012482	5.850864	-7.16755737305	21.9766178131	-0.575073242188	1.0
1998.0	4.0	45.0	11.0	30.731916	-64.705826	5.696248	-6.68226806641	27.4528541565	-0.397705078125	0.0
1998.0	4.0	45.0	12.0	31.641094	-64.666969	5.339912	-6.41452636719	27.2865791321	-0.384521484375	0.0
1998.0	4.0	45.0	13.0	32.55175	-64.446701	5.026666	-6.75383789063	25.0521068573	-0.313598632812	0.0
1998.0	4.0	45.0	14.0	33.384304	-64.164307	4.761395	-7.55588623047	23.4906044006	-0.273010253906	0.0
1998.0	4.0	45.0	15.0	34.185715	-64.217598	5.503115	-8.43125732422	19.7307891846	-0.196350097656	0.0
1998.0	4.0	45.0	16.0	33.891312	-64.168236	4.897475	-8.87925415039	17.3503875732	-0.155639648438	0.0
1998.0	4.0	45.0	17.0	34.049812	-63.520332	4.672934	-9.86803100586	16.8633384705	-0.160217285156	0.0
1998.0	4.0	160.0	4.0	46.918133	-64.92968	2.867902	-10.5260949707	23.3942604065	-0.294921875	0.0
1998.0	4.0	160.0	5.0	50.570187	-63.46386	3.887797	-9.87125	24.9458770752	-0.538452148438	1.0
1998.0	4.0	160.0	6.0	53.779709	-63.489021	4.388918	-9.78371337891	25.8941955566	-0.644226074219	1.0
1998.0	4.0	216.0	7.0	37.236732	-58.128719	4.617654	-11.4855491237	20.9478302002	-0.512512207031	0.0
1998.0	4.0	216.0	8.0	41.864365	-58.353638	5.748368	-9.76214760228	20.2667694092	-0.465393066406	1.0
1998.0	4.0	216.0	9.0	46.161316	-58.488377	5.739089	-8.90527986225	18.7905979156	-0.514282226562	1.0
1998.0	4.0	216.0	10.0	50.67083	-58.396515	4.415796	-8.28377974661	18.6759376526	-0.437927246094	1.0
1998.0	4.0	323.0	12.0	60.699825	-62.345314	4.749692	-9.57993652344	16.026058197	-0.699279785156	1.0
1998.0	4.0	323.0	13.0	63.28714	-61.999207	5.864599	-9.16375732422	16.7432804108	-0.642761230469	1.0
1998.0	4.0	323.0	14.0	66.762627	-61.952717	5.237464	-9.49112792969	18.2055892944	-0.581726074219	1.0
1998.0	4.0	323.0	15.0	71.484703	-61.182087	5.495765	-9.63538818359	18.2095603943	-0.473937988281	1.0
1998.0	4.0	323.0	16.0	77.482162	-60.362953	3.720971	-10.4745336914	23.8204193115	-0.388366699219	0.0
1998.0	4.0	621.0	26.0	128.211349	-56.946556	3.994262	-19.2175694516	44.1821403503	-0.414672851562	0.0
1998.0	4.0	621.0	27.0	134.714554	-55.770287	6.275281	-11.8491628546	17.4170646667	-0.710571289062	1.0
1998.0	4.0	621.0	28.0	139.891281	-55.393265	6.963192	-11.2505525288	24.0927333832	-0.654235839844	0.0
1998.0	4.0	621.0	29.0	144.355713	-55.479218	4.693309	-12.7360149183	21.6751022339	-0.400756835938	0.0
1998.0	4.0	621.0	30.0	151.209442	-53.848118	3.668985	-11.3155501516	18.1611824036	-0.21484375	0.0
1998.0	4.0	747.0	7.0	55.367188	-63.452602	3.90353	-9.69786621094	24.6356983185	-0.6083984375	1.0
1998.0	4.0	747.0	8.0	63.236965	-63.169247	2.835987	-9.91673461914	21.0679073334	-0.303466796875	0.0
1998.0	4.0	896.0	31.0	153.02124	-57.324776	5.108089	-12.3847672312	15.60932827	-0.34765625	0.0
1998.0	4.0	896.0	32.0	153.972626	-58.880592	6.093989	-12.2887075324	14.9434919357	-0.417419433594	0.0
1998.0	4.0	896.0	33.0	156.385254	-58.899128	8.613863	-12.8316891319	19.9980335236	-0.677307128906	0.0
1998.0	4.0	896.0	34.0	158.694397	-58.994999	9.698429	-12.7636943616	17.8357563019	-0.818786621094	0.0
1998.0	4.0	896.0	35.0	162.25708	-58.837795	8.85269	-11.8820945338	17.0510215759	-0.759826660156	0.0
1998.0	4.0	896.0	36.0	165.819763	-58.487495	8.600964	-10.4802294279	16.5304508209	-0.646728515625	0.0
1998.0	4.0	896.0	37.0	170.436783	-57.804573	7.178566	-8.77332024825	19.5005664825	-0.566528320312	1.0
1998.0	4.0	896.0	38.0	175.562134	-56.926231	5.864217	-9.1761522795	26.4075489044	-0.322570800781	0.0
1998.0	4.0	896.0	39.0	-178.366379	-55.840366	3.88826	-9.98085262901	37.761138916	-0.192199707031	0.0
1998.0	4.0	1127.0	42.0	-33.702972	-69.252052	2.835381	nan	26.2049407959	-0.331970214844	0.0
1998.0	4.0	1127.0	43.0	-23.488007	-69.880119	4.086718	-18.1561279297	27.4142074585	-0.334167480469	0.0
1998.0	4.0	1127.0	44.0	-16.303802	-69.19693	3.748789	-17.261315918	30.6976051331	-0.559204101562	0.0
1998.0	4.0	1127.0	45.0	-9.135132	-68.160507	3.734845	-15.7311767578	31.3088436127	-0.564514160156	0.0
1998.0	4.0	1127.0	46.0	-2.482269	-67.049377	3.397042	-14.1999304987	28.0536079407	-0.576232910156	0.0
1998.0	4.0	1127.0	47.0	3.793659	-66.323166	3.486352	-10.8615087891	20.364068985	-0.367370605469	0.0
1998.0	4.0	1127.0	48.0	9.346457	-65.566521	3.733836	-9.19989990234	15.9975090027	-0.403198242188	0.0
1998.0	4.0	1127.0	49.0	13.869355	-65.024231	4.714483	-8.9226159668	17.4821453094	-0.442016601562	1.0
1998.0	4.0	1178.0	45.0	18.237591	-67.251633	3.641517	-8.2952093309	8.38820552826	-0.438720703125	1.0
1998.0	4.0	1178.0	46.0	20.338701	-67.690376	4.631916	-8.22468222341	7.3788523674	-0.280151367188	0.0
1998.0	4.0	1178.0	47.0	23.09794	-67.243179	4.481058	-8.1514370826	8.66980457306	-0.126220703125	0.0
1998.0	4.0	1178.0	48.0	25.468513	-67.919418	3.272943	-7.65804069273	8.50098514557	-0.169189453125	0.0
1998.0	4.0	1445.0	58.0	119.431801	-61.602413	3.202286	-10.6995117187	17.0888214111	-0.62548828125	0.0
1998.0	4.0	1445.0	59.0	123.256638	-59.834179	2.870715	-10.1857878032	21.1423530579	-0.473205566406	1.0
1998.0	4.0	1559.0	50.0	17.496893	-65.292419	4.3006	-10.1398779297	23.7527694702	-0.256286621094	0.0
1998.0	4.0	1559.0	51.0	21.114426	-65.409988	5.569685	-13.7412719727	41.1687583923	-0.250366210938	0.0
1998.0	4.0	1559.0	52.0	24.25551	-68.2836	5.042675	-11.4716649209	28.1459312439	-0.557006835938	1.0
1998.0	4.0	1559.0	53.0	27.650795	-69.380127	6.598982	-12.7897876558	25.269493103	-0.599731445312	0.0
1998.0	4.0	1559.0	54.0	29.107567	-70.123421	6.370251	-13.4696464539	21.4243869781	-0.348815917969	0.0
1998.0	4.0	1559.0	55.0	32.447182	-70.728455	4.696526	nan	23.2549724579	-0.207153320312	0.0
1998.0	4.0	2151.0	82.0	-153.699219	-61.888195	3.2827	-13.8768408203	44.334777832	-0.536010742188	0.0
1998.0	4.0	2151.0	83.0	-142.924377	-62.722164	6.013092	-8.51978149414	34.8505744934	-0.797607421875	0.0
1998.0	4.0	2151.0	84.0	-134.130081	-64.037117	7.482102	-5.65699584961	28.0665969849	-0.885131835938	1.0
