year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
2012.0	1.0	18.0	0.0	-35.943726	59.480156	5.577703	-9.55030742444	30.5822906494	-0.589660644531	9.72383785248	7.60583496094	128.177901503	1.0
2012.0	1.0	18.0	1.0	-29.317596	59.650482	6.769732	-6.12334562603	29.6848506927	-0.465759277344	5.3000869751	9.40625	99.4746563075	1.0
2012.0	1.0	18.0	2.0	-24.826477	60.599384	5.436441	-3.8707824707	26.9767227173	-0.541076660156	4.08870887756	10.4834289551	105.100447011	1.0
2012.0	1.0	18.0	3.0	-23.414948	61.434792	4.632352	-2.39291503906	23.7633533478	-0.580078125	4.69156169891	10.7570800781	131.741472477	1.0
2012.0	1.0	18.0	4.0	-21.833069	61.828568	4.778955	-2.14713989258	24.7922363281	-0.428283691406	4.99277067184	11.3500366211	148.616630715	1.0
2012.0	1.0	18.0	5.0	-18.553284	61.607201	4.552841	-2.69494628906	20.4825954437	-0.580688476562	4.84579706192	8.45138549805	126.60242878	1.0
2012.0	1.0	18.0	6.0	-15.149628	61.867935	3.705244	-2.79991943359	23.0851078033	-0.389465332031	3.50577449799	9.70043945312	102.807306888	0.0
2012.0	1.0	21.0	0.0	-28.398254	65.072006	12.69381	-11.7824291992	32.0915489197	-1.20245361328	15.8860864639	6.69281005859	143.855240379	0.0
2012.0	1.0	21.0	1.0	-29.637787	65.127968	11.95687	-11.4815991211	29.6848506927	-1.22412109375	15.8311109543	5.52267456055	138.694381707	0.0
2012.0	1.0	21.0	2.0	-32.289917	64.60302	9.04809	-10.6179211426	27.8968276978	-1.04034423828	18.0070209503	6.4030456543	135.87361901	0.0
2012.0	1.0	21.0	3.0	-34.366241	63.740391	7.686696	-9.71222412109	22.6901454926	-1.40771484375	17.7710361481	6.69183349609	141.51173137	1.0
2012.0	1.0	21.0	4.0	-34.141022	63.099506	5.449719	-9.12906005859	24.2665977478	-0.539367675781	17.6309013367	5.9196472168	156.551072414	1.0
2012.0	1.0	21.0	5.0	-32.269836	62.561367	6.642848	-8.91025024414	23.2735862732	-0.476196289062	15.0994930267	7.11605834961	162.436890738	1.0
2012.0	1.0	75.0	0.0	-168.939926	56.924549	8.084716	-5.17904984324	25.2601528168	-0.775695800781	6.55872440338	6.00259399414	98.8348032702	1.0
2012.0	1.0	75.0	1.0	-165.808365	57.568161	9.733266	-6.62250237716	22.7743034363	-0.976745605469	6.90147638321	5.87890625	97.916629462	1.0
2012.0	1.0	75.0	2.0	-163.995728	58.559734	6.469728	-6.75599452427	17.8547344208	-1.55395507812	6.09742832184	5.78588867188	101.642030026	0.0
2012.0	1.0	76.0	0.0	-177.628128	57.46172	6.255857	-2.34027099609	24.144657135	-0.433410644531	5.23318815231	8.54998779297	115.80033855	1.0
2012.0	1.0	76.0	1.0	-175.281937	57.034077	6.037591	-4.01994885896	18.0039386749	-0.563537597656	6.14926290512	7.85403442383	108.140171215	1.0
