year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
2015.0	1.0	33.0	0.0	-39.107971	59.967197	9.828451	-9.5787160773	20.0397491455	-1.15222167969	6.63323402405	5.18237304688	159.396592827	1.0
2015.0	1.0	33.0	1.0	-35.980896	60.58308	7.993028	-8.51903808594	20.5216770172	-1.13165283203	6.37520027161	6.14459228516	146.072232244	1.0
2015.0	1.0	33.0	2.0	-30.085968	60.254078	7.156868	-6.16768310547	17.0803470612	-0.794738769531	5.54905796051	7.08847045898	135.696006705	1.0
2015.0	1.0	33.0	3.0	-26.954803	61.820782	6.125699	-6.16791381836	14.4885158539	-0.90234375	6.8008184433	7.10244750977	137.318952053	1.0
2015.0	1.0	81.0	0.0	127.152428	38.728321	4.617167	nan	20.0966072083	0.0816040039062	10.3163604736	12.6201782227	92.4356051925	0.0
2015.0	1.0	81.0	1.0	128.08223	38.739456	3.334291	-10.8494506836	25.7612094879	-0.02490234375	5.1146812439	10.0198059082	66.7030680243	0.0
2015.0	1.0	81.0	2.0	127.412811	39.180973	3.261029	-15.7917277018	45.5525283813	-0.293212890625	9.38016033173	5.54373168945	51.6840050178	0.0
2015.0	1.0	81.0	3.0	128.389099	38.974953	5.199276	-11.7296905518	23.9936027527	-0.4658203125	9.07112979889	9.23052978516	50.0872361619	0.0
2015.0	1.0	81.0	4.0	130.194092	38.138397	4.990751	-4.48277869591	26.4077606201	-0.168579101562	7.62626886368	11.9258728027	68.847106972	0.0
2015.0	1.0	81.0	5.0	133.528885	36.692535	6.986119	-0.317276000977	26.1754398346	-0.473022460938	4.62495183945	14.0235290527	95.0611639788	1.0
2015.0	1.0	81.0	6.0	137.283768	35.32077	4.7223	-0.87744140625	23.4901981354	0.0615234375	4.96538877487	16.4341125488	87.7455828132	0.0
2015.0	1.0	161.0	2.0	-36.117737	62.38232	7.302892	-6.91993164063	19.9107494354	-0.517761230469	8.8587436676	6.63629150391	143.867811703	1.0
