year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
1996.0	3.0	5787.0	8.0	99.660286	-62.763569	2.758429	-10.316057841	36.6594772339	-0.301330566406	0.0
1996.0	3.0	5787.0	9.0	100.655762	-62.751846	3.135145	-10.5465215047	35.1908149719	-0.294616699219	0.0
1996.0	3.0	5787.0	10.0	106.305229	-63.738087	3.113319	-9.51194946289	27.2253417969	-0.434753417969	1.0
1996.0	3.0	7425.0	70.0	-122.714539	-53.738525	3.47047	-6.01330887644	29.9201526642	-0.312866210938	0.0
1996.0	3.0	7425.0	71.0	-118.754913	-53.606899	4.184559	-5.57167776007	28.5866374969	-0.363830566406	0.0
1996.0	3.0	7425.0	72.0	-114.664825	-53.443459	5.140096	-6.20024510434	26.9083881378	-0.443786621094	1.0
1996.0	3.0	7425.0	73.0	-111.111343	-53.160267	6.090319	-7.22413876182	19.5493526459	-0.555725097656	1.0
1996.0	3.0	7540.0	75.0	-96.769653	-57.759274	5.405815	-12.0213719418	18.233587265	-0.536926269531	1.0
1996.0	3.0	7540.0	76.0	-92.787567	-59.03635	4.514085	-13.028281764	19.0495433807	-0.330688476562	0.0
1996.0	3.0	7540.0	77.0	-90.57193	-59.400898	4.423879	-13.5684171978	21.836183548	-0.421142578125	0.0
1996.0	3.0	7540.0	78.0	-86.897552	-59.312115	3.745846	-12.2220619603	22.442937851	-0.468811035156	0.0
1996.0	3.0	7540.0	79.0	-82.662537	-59.704449	3.375529	-11.8185794228	21.0173377991	-0.431030273438	0.0
1996.0	3.0	7825.0	90.0	-109.736542	-64.954735	2.729228	-18.1827258301	35.1286659241	-0.300720214844	0.0
1996.0	3.0	7825.0	91.0	-103.381531	-64.259583	5.266069	-14.9344543457	25.7998638153	-0.531555175781	0.0
1996.0	3.0	7825.0	92.0	-96.681396	-63.881882	5.870178	-12.2811450195	19.8000774384	-0.703063964844	0.0
1996.0	3.0	7825.0	93.0	-90.920593	-63.694221	6.754766	-11.3738195801	15.3741445541	-0.7255859375	0.0
1996.0	3.0	7825.0	94.0	-86.659882	-63.408791	6.465573	-10.3364978027	12.0511436462	-0.64208984375	1.0
1996.0	3.0	7825.0	95.0	-83.885101	-62.731812	6.143727	-9.92566162109	11.6724100113	-0.452331542969	1.0
1996.0	3.0	7825.0	96.0	-80.779236	-61.483829	6.096943	-8.30694702148	12.6760969162	-0.454956054688	1.0
1996.0	3.0	7825.0	97.0	-76.80658	-60.566353	6.131866	-7.71955078125	12.2291755676	-0.458557128906	1.0
1996.0	3.0	7825.0	98.0	-73.624847	-59.108315	4.632341	-6.65983501234	16.4330997467	-0.286865234375	0.0
1996.0	3.0	7825.0	99.0	-71.100952	-57.602242	4.197793	-6.85574019583	17.8933086395	-0.250427246094	0.0
1996.0	3.0	7825.0	100.0	-68.250702	-56.790581	3.503996	-9.14142488178	28.4537887573	-0.168579101562	0.0
1996.0	3.0	7987.0	75.0	-99.050751	-54.02528	6.858197	-9.32466366417	20.4063339233	-0.515258789062	1.0
1996.0	3.0	7987.0	76.0	-92.889008	-54.255619	6.085823	-10.7309570312	26.8471221924	-0.295959472656	0.0
1996.0	3.0	7987.0	77.0	-86.103302	-54.935783	4.44521	-11.7979077791	33.3515472412	-0.140075683594	0.0
1996.0	3.0	8372.0	109.0	-66.149719	-60.583385	4.461266	-8.79869628906	13.6952486038	-0.538757324219	1.0
1996.0	3.0	8372.0	110.0	-62.314606	-59.216263	6.117928	-7.69555503444	23.9248847961	-0.403747558594	0.0
1996.0	3.0	8372.0	111.0	-55.904816	-57.092651	5.993376	-8.22093120374	26.3245620728	-0.528747558594	1.0
1996.0	3.0	8372.0	112.0	-48.94873	-55.897396	6.216022	-8.67100926449	24.6105136871	-0.610412597656	1.0
1996.0	3.0	8372.0	113.0	-43.559113	-55.737072	7.987597	-10.579114412	22.8474006653	-0.546691894531	0.0
1996.0	3.0	8372.0	114.0	-38.606171	-55.832085	6.653964	-10.9220854107	22.0747241974	-0.571960449219	0.0
1996.0	3.0	8372.0	115.0	-34.452423	-55.698883	5.701778	-11.8730629369	22.0820083618	-0.541748046875	0.0
1996.0	3.0	8372.0	116.0	-29.863647	-54.939926	4.510608	-14.0411457263	35.0452346802	-0.52978515625	0.0
1996.0	3.0	8424.0	111.0	135.795731	-63.344582	5.421794	-8.67033325195	11.7653245926	-0.632568359375	1.0
1996.0	3.0	8424.0	112.0	136.740433	-63.013023	4.637403	-8.52393554688	12.248374939	-0.492736816406	1.0
1996.0	4.0	987.0	35.0	-160.372742	-55.9263	4.963393	-13.3620541221	31.1883106232	-0.361145019531	0.0
1996.0	4.0	987.0	36.0	-154.183578	-55.665756	8.664642	-12.1024635716	24.8810482025	-0.717956542969	0.0
1996.0	4.0	987.0	37.0	-147.802185	-54.935246	9.614838	-10.8417952688	25.5431365967	-0.729431152344	1.0
1996.0	4.0	987.0	38.0	-140.605835	-53.905468	8.298518	-10.4379320647	31.5931186676	-0.580688476562	0.0
1996.0	4.0	987.0	39.0	-131.684662	-53.155247	5.842296	-12.9482598556	44.1870765686	-0.450561523438	0.0
1996.0	4.0	987.0	40.0	-122.236389	-53.011295	4.593015	-13.3657065944	36.1380195618	-0.438903808594	0.0
1996.0	4.0	987.0	41.0	-113.83139	-52.738361	4.512643	-12.1717705978	34.575881958	-0.296447753906	0.0
1996.0	4.0	987.0	42.0	-107.358032	-51.919682	4.37828	-11.7919054533	29.1395282745	-0.2744140625	0.0
1996.0	4.0	1199.0	44.0	-165.740234	-60.472343	3.621215	-23.839699707	51.3788452148	-0.52783203125	0.0
1996.0	4.0	1199.0	45.0	-155.366302	-60.286884	4.996421	-19.7529162598	47.3092460632	-0.352844238281	0.0
1996.0	4.0	1199.0	46.0	-148.243759	-60.623669	6.195871	-16.8830175781	46.7597694397	-0.65771484375	0.0
1996.0	4.0	1199.0	47.0	-143.718323	-61.226482	6.742268	-14.7417810059	40.1905479431	-0.601318359375	0.0
1996.0	4.0	1199.0	48.0	-142.95462	-61.747971	6.797953	-12.3436621094	38.0735816956	-0.405090332031	0.0
1996.0	4.0	1199.0	49.0	-143.190323	-61.900414	6.738123	-8.2485546875	26.1749973297	-0.727416992188	1.0
1996.0	4.0	1199.0	50.0	-142.245819	-61.78336	5.671972	-7.7482409668	21.8176994324	-0.868347167969	1.0
1996.0	4.0	1250.0	47.0	-168.217712	-60.420349	4.827877	-14.0544750977	38.5003890991	-0.54345703125	0.0
1996.0	4.0	1250.0	48.0	-159.192795	-57.906898	5.546015	-11.649674265	36.1647148132	-0.380676269531	0.0
1996.0	4.0	1250.0	49.0	-150.415726	-56.691975	5.379593	-11.8218319542	30.230588913	-0.634826660156	0.0
1996.0	4.0	1250.0	50.0	-144.928589	-56.513382	7.79471	-10.8001628675	21.9627037048	-1.40106201172	1.0
1996.0	4.0	1250.0	51.0	-140.172867	-55.924335	8.195028	-8.26775319953	22.9083709717	-0.766845703125	1.0
1996.0	4.0	1250.0	52.0	-135.526672	-58.77216	10.11058	-13.7616946572	27.3556518555	-1.03192138672	0.0
1996.0	4.0	1250.0	53.0	-131.762039	-59.320255	10.65847	-11.7136487459	25.2778053284	-0.801025390625	0.0
1996.0	4.0	1250.0	54.0	-127.50705	-60.879524	8.249425	-10.9412683105	29.5239543915	-0.690551757812	0.0
1996.0	4.0	1250.0	55.0	-124.388641	-63.930447	6.396946	-11.6008935547	39.4059448242	-0.592407226562	0.0
1996.0	4.0	1250.0	56.0	-123.577469	-67.780647	3.593738	-14.2049537072	43.1613426208	-0.427551269531	0.0
1996.0	4.0	2091.0	74.0	97.538452	-54.889133	3.326761	-22.7065750925	54.9411468506	-0.109252929688	0.0
1996.0	4.0	2091.0	75.0	102.417862	-56.06226	5.507743	-17.5073868601	36.8414993286	-0.240905761719	0.0
1996.0	4.0	2091.0	76.0	105.945969	-57.756901	5.627165	-13.3365864001	25.0385417938	-0.537780761719	0.0
1996.0	4.0	2091.0	77.0	105.876587	-59.082844	6.61362	-10.7022335655	20.9113292694	-0.47509765625	1.0
1996.0	4.0	2091.0	78.0	104.290085	-59.347939	6.785725	-10.186126709	20.8783435822	-0.632629394531	1.0
1996.0	4.0	2091.0	79.0	103.620415	-58.068092	5.597071	-9.36404900802	22.0134372711	-0.949340820312	1.0
1996.0	4.0	2091.0	80.0	105.144608	-56.09626	4.26298	-8.38752666273	21.6324062347	-0.672729492188	1.0
