year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
1994.0	1.0	192.0	4.0	-29.842377	59.629295	6.240684	-12.049714741	23.0853843689	-0.688781738281	3.47512030602	5.76956176758	126.373175536	0.0
1994.0	1.0	192.0	5.0	-32.110992	57.675049	4.388131	-11.1370303505	20.9290504456	-0.477111816406	3.72767400742	4.38555908203	111.905289952	0.0
1994.0	1.0	192.0	6.0	-31.225739	55.648521	3.536166	-10.1961155942	21.4384899139	-0.407348632812	4.12079811096	4.80880737305	119.47601985	0.0
1994.0	1.0	192.0	7.0	-28.416138	54.540359	4.138254	-9.99016852128	23.8320903778	-0.519226074219	4.65423250198	5.01959228516	127.579123959	1.0
1994.0	1.0	254.0	6.0	41.863453	74.439514	2.921078	-8.67273587959	17.48204422	-0.455078125	7.72569608688	5.68536376953	98.2400647672	1.0
1994.0	1.0	285.0	7.0	11.966887	73.942368	5.141266	-4.92138529933	22.2417106628	-0.980224609375	4.23620033264	8.58111572266	120.016391916	1.0
1994.0	1.0	285.0	8.0	12.151204	71.978294	4.915842	-2.60335148992	21.8363418579	-0.855712890625	2.58985471725	8.88189697266	112.763352399	1.0
1994.0	1.0	285.0	9.0	12.813209	70.518173	5.104819	-1.85062039283	17.0025463104	-0.561889648438	2.91865372658	8.93246459961	130.219465481	1.0
1994.0	1.0	285.0	10.0	15.585378	70.397713	3.307271	-0.836066461379	18.9785461426	-0.465576171875	2.15290760994	9.72717285156	139.988557954	1.0
1994.0	1.0	285.0	11.0	17.61821	70.739365	3.329847	-1.08735741509	18.861787796	-0.3935546875	4.08042621613	9.07653808594	122.45321117	0.0
1994.0	1.0	285.0	12.0	16.281507	71.205551	4.048081	-0.467107824377	17.5505867004	-0.446716308594	2.66587972641	8.37365722656	151.67176096	1.0
1994.0	1.0	285.0	13.0	14.553588	70.945595	4.721467	-0.964630951753	19.0451908112	-0.316650390625	2.31745409966	7.7038269043	135.098910004	0.0
1994.0	1.0	285.0	14.0	15.022642	70.458374	4.060972	-1.13125610352	18.6618385315	-0.295471191406	2.28990769386	7.40872192383	134.533989568	0.0
1994.0	1.0	366.0	10.0	-16.695312	51.494999	3.394381	-7.14550299394	20.4792251587	-0.258972167969	2.7525510788	7.85864257812	37.5817578394	0.0
1994.0	1.0	366.0	11.0	-13.969879	49.944019	4.742407	-9.56269595498	21.6912765503	-0.437744140625	2.4539577961	8.998046875	78.4097857834	1.0
1994.0	1.0	421.0	12.0	-42.744934	59.231079	8.436807	-11.4094029477	25.7305412292	-0.905212402344	11.7733078003	5.6022644043	102.012147991	0.0
1994.0	1.0	421.0	13.0	-40.915436	60.146111	8.358902	-10.005267334	27.4408893585	-1.55914306641	11.7145252228	7.05578613281	115.136488541	1.0
