year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
2006.0	1.0	76.0	0.0	158.902695	50.82777	7.192578	-5.61083502519	27.9914302826	-0.505981445312	5.21038103104	6.2057800293	123.599828509	1.0
2006.0	1.0	76.0	1.0	159.201843	50.887894	8.576756	-6.05414139597	25.0200328827	-0.664611816406	5.42847633362	6.76998901367	133.173804997	1.0
2006.0	1.0	76.0	2.0	158.866776	50.549095	7.540602	-5.63463552375	25.7466316223	-0.685302734375	4.86832809448	6.94622802734	134.09896134	1.0
2006.0	1.0	76.0	3.0	159.021255	50.652313	6.491577	-5.03110704924	27.8312473297	-0.542785644531	3.7417049408	5.85778808594	147.472435642	1.0
2006.0	1.0	76.0	4.0	159.786819	49.990273	4.280461	-5.06832243267	29.3810844421	-0.434753417969	4.88774347305	6.43823242188	145.23642758	1.0
2006.0	1.0	76.0	5.0	159.087906	51.23	4.102416	-6.97321359735	24.241312027	-0.396850585938	4.65750455856	3.42794799805	141.830013783	0.0
2006.0	1.0	166.0	3.0	135.371124	40.782524	4.420192	-19.0824561486	32.9960823059	-0.191711425781	7.56943464279	-0.384368896484	37.3701065187	0.0
2006.0	1.0	166.0	4.0	137.561935	41.436096	4.962569	-18.0969167856	37.7877960205	-0.0792236328125	6.16984891891	5.24856567383	42.6677529969	0.0
2006.0	1.0	166.0	5.0	140.056351	42.735653	5.408848	-15.285007053	40.0808982849	-0.293518066406	6.87231445312	4.22790527344	79.7098565396	0.0
2006.0	1.0	166.0	6.0	141.306137	44.526772	7.553088	-11.8418448312	37.5502090454	-0.818603515625	7.43391895294	6.48669433594	103.610180129	0.0
2006.0	1.0	166.0	7.0	141.100418	45.271313	8.993223	-10.6767061674	21.9638843536	-0.663879394531	9.08084201813	3.21099853516	138.826129586	1.0
2006.0	1.0	166.0	8.0	140.907318	45.579487	8.356571	-9.58381065956	23.0595035553	-0.612365722656	10.1945743561	5.16909790039	141.812610961	1.0
2006.0	1.0	166.0	9.0	139.908569	45.235302	9.190733	-7.5235149677	27.3937759399	-0.706726074219	12.4140825272	7.04656982422	154.601686784	1.0
2006.0	1.0	166.0	10.0	139.342407	43.873875	7.998282	-5.33119788537	23.9183330536	-1.05017089844	10.1915369034	8.64251708984	147.545115606	1.0
