year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
2002.0	2.0	4251.0	60.0	106.289978	-53.054924	3.170718	-24.6218759637	56.6821937561	-0.116638183594	0.0
2002.0	2.0	4251.0	61.0	112.65155	-51.52565	2.852409	-22.2243443539	50.7637939453	-0.145263671875	0.0
2002.0	2.0	4251.0	62.0	119.086273	-50.224037	3.910522	-15.9504523026	39.1463241577	-0.249084472656	0.0
2002.0	2.0	4251.0	63.0	125.640831	-49.906185	5.517948	-10.2225502416	26.2788677216	-0.422485351562	1.0
2002.0	2.0	4251.0	64.0	131.667572	-50.324802	6.657327	-11.2726087068	19.7042312622	-0.524047851562	1.0
2002.0	2.0	4251.0	65.0	136.283569	-51.07613	7.459504	-14.4532679508	20.1254768372	-0.447082519531	0.0
2002.0	2.0	4251.0	66.0	140.894791	-51.603367	3.951042	-15.2048885948	16.9526844025	-0.299438476562	0.0
2002.0	3.0	6896.0	64.0	-49.891388	-57.809017	3.07398	-23.038039358	39.0015563965	-0.170776367188	0.0
2002.0	3.0	6896.0	65.0	-46.200409	-56.937305	4.075649	-20.2037594444	38.4032478333	-0.257263183594	0.0
2002.0	3.0	6896.0	66.0	-43.600739	-56.478886	4.308822	-17.9040543406	39.6454277039	-0.289428710938	0.0
2002.0	3.0	6896.0	67.0	-41.299103	-56.751137	6.572887	-14.9515525416	35.3566970825	-0.485168457031	0.0
2002.0	3.0	6896.0	68.0	-40.563324	-56.86874	7.067348	-14.0476540013	30.7559814453	-0.633544921875	0.0
2002.0	3.0	6896.0	69.0	-41.575928	-56.685032	5.144781	-14.1924277858	24.4209098816	-0.67041015625	0.0
2002.0	3.0	6896.0	70.0	-43.448181	-54.587147	3.166731	-10.0862555253	25.3152275085	-0.670715332031	1.0
2002.0	3.0	6908.0	65.0	-50.19458	-47.485455	3.986706	-17.611114502	41.4287567139	-0.1796875	0.0
2002.0	3.0	6908.0	66.0	-47.557434	-48.573067	4.022405	-19.7170394094	40.1139183044	-0.327026367188	0.0
2002.0	3.0	6908.0	67.0	-45.392242	-49.615234	5.06738	-21.9236385948	40.0491790771	-0.710327148438	0.0
2002.0	3.0	6908.0	68.0	-41.597504	-49.82793	5.755318	-23.2165687963	37.7888374329	-0.779846191406	0.0
2002.0	3.0	6908.0	69.0	-37.908691	-50.999935	5.885881	-22.6451480263	35.4999084473	-1.087890625	0.0
2002.0	3.0	6908.0	70.0	-35.357056	-52.862045	7.756884	-21.6952498587	29.4503631592	-1.28576660156	0.0
2002.0	3.0	6908.0	71.0	-37.77774	-53.812252	8.340082	-18.0080357602	21.0040302277	-1.61480712891	0.0
2002.0	3.0	6908.0	72.0	-36.911041	-50.983627	10.68663	-12.7795137104	25.4281272888	-1.91998291016	0.0
2002.0	3.0	6908.0	73.0	-32.565369	-49.619358	10.22654	-10.0832872893	29.1182060242	-1.27581787109	0.0
2002.0	3.0	6908.0	74.0	-28.658142	-49.288628	9.969466	-9.58466379266	25.712064743	-1.01599121094	1.0
2002.0	3.0	6908.0	75.0	-25.34024	-49.000774	10.50227	-9.08180638363	25.048948288	-0.914672851562	1.0
2002.0	3.0	6908.0	76.0	-21.81485	-48.741753	9.018069	-9.75472219367	28.3307571411	-0.982849121094	1.0
2002.0	3.0	6908.0	77.0	-17.737122	-48.252956	7.518546	-10.1685020045	26.5461368561	-0.508361816406	1.0
2002.0	3.0	6908.0	78.0	-12.165405	-47.683506	6.06203	-10.2960275503	28.8865585327	-0.287658691406	0.0
2002.0	3.0	6908.0	79.0	-6.036133	-48.007919	4.861397	-12.5935974121	25.6027622223	-0.278442382812	0.0
2002.0	3.0	6908.0	80.0	0.0861	-47.91066	3.856928	-11.7784353403	24.9949817657	-0.291564941406	0.0
2002.0	3.0	7074.0	64.0	-38.141296	-64.971809	4.494432	-9.10077392578	27.9920368195	-0.555114746094	1.0
