year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPVnorth	low depth	max grad theta_e	theta_eSST - theta_e700	shear	PLpoint
1991.0	1.0	25.0	0.0	-56.431915	57.114231	5.859082	-2.90101623535	20.8152484894	-1.15594482422	8.33071231842	10.7947998047	144.261693189	0.0
1991.0	1.0	25.0	1.0	-53.195953	56.077297	6.415714	-2.32399388363	24.7089500427	-1.23162841797	7.73655796051	11.8379211426	133.145933577	1.0
1991.0	1.0	25.0	2.0	-48.278442	55.43203	4.984696	-1.27508705541	22.2856178284	-0.7255859375	6.90411233902	11.0203857422	111.66159111	1.0
1991.0	1.0	25.0	3.0	-42.935638	54.91444	5.974714	-1.63588513826	28.9053001404	-0.595764160156	6.78158044815	10.4840698242	72.0432089034	1.0
1991.0	1.0	25.0	4.0	-37.08551	54.622704	3.863864	-1.58017610249	30.7052955627	-0.260620117188	5.77240133286	9.63201904297	48.811473105	0.0
1991.0	1.0	25.0	5.0	-28.169159	54.595657	5.136584	-1.14942851819	32.3570480347	-0.263244628906	5.45109796524	11.0392456055	46.1671352102	0.0
1991.0	1.0	28.0	0.0	-24.291199	58.676708	8.559415	-10.5366275185	18.5783042908	-0.6455078125	9.94450569153	6.40737915039	118.061055335	1.0
1991.0	1.0	28.0	1.0	-20.467438	60.081524	9.832335	-12.8846911621	19.9893951416	-0.820739746094	9.18128204346	4.4563293457	107.140107837	0.0
1991.0	1.0	28.0	2.0	-19.203217	61.269672	11.85785	-12.6044958496	22.5664920807	-0.890441894531	6.06335353851	5.22348022461	121.443523886	0.0
1991.0	1.0	28.0	3.0	-20.033417	61.667561	8.7872	-11.3730212402	20.0821285248	-0.776062011719	5.19141626358	5.21243286133	100.010962913	0.0
1991.0	1.0	28.0	4.0	-20.927643	61.890312	5.342215	-9.87900146484	17.8884048462	-0.572631835938	4.3075709343	4.61154174805	105.819577757	0.0
1991.0	1.0	106.0	2.0	-50.964569	60.18716	4.843792	-4.21321289062	17.5907649994	-0.728332519531	13.9810237885	6.73663330078	125.691157776	1.0
1991.0	1.0	106.0	3.0	-49.877563	59.832008	5.325384	-5.23054905942	17.9559574127	-0.6298828125	14.7875862122	4.87042236328	143.831774372	1.0
1991.0	1.0	106.0	4.0	-50.438873	60.568466	3.85614	-6.33672363281	20.1372413635	-0.388793945312	11.2844381332	3.40603637695	152.277162491	0.0
1991.0	1.0	172.0	4.0	-36.453003	60.388355	5.016111	-7.0612487793	17.6027412415	-0.261535644531	7.96144008636	5.69985961914	125.816356359	0.0
1991.0	1.0	172.0	5.0	-39.456207	59.075901	4.861533	-7.25855937757	15.0574808121	-0.365539550781	7.20299100876	3.76336669922	143.305918684	0.0
1991.0	1.0	172.0	6.0	-39.820099	57.744583	6.731737	-7.79813585783	16.7257442474	-0.431030273438	6.45585203171	4.35504150391	166.905824852	1.0
1991.0	1.0	172.0	7.0	-39.379242	56.990662	5.776375	-8.34966880397	19.2286701202	-0.385192871094	5.97749853134	4.81378173828	170.089300728	0.0
1991.0	1.0	210.0	6.0	36.024235	74.416359	5.531932	-5.80107861896	11.522105217	-0.783386230469	6.13855075836	4.90908813477	96.321654583	1.0
1991.0	1.0	210.0	7.0	39.652042	75.090614	8.951362	-6.70613204601	7.5133638382	-0.846923828125	6.56757068634	4.74771118164	107.549870916	1.0
1991.0	1.0	210.0	8.0	42.639793	75.950615	9.273787	-8.1473558214	6.58661413193	-1.18798828125	7.00639724731	5.05282592773	113.143203402	1.0
1991.0	1.0	210.0	9.0	42.511299	76.775551	9.405019	-10.6135181245	5.15455055237	-0.948791503906	5.42804050446	3.8542175293	108.068940343	1.0
1991.0	1.0	210.0	10.0	41.34782	77.457207	6.558051	-11.4273283987	5.11581087112	-0.641723632812	5.35824966431	3.23458862305	100.966629061	0.0
1991.0	1.0	210.0	11.0	42.330078	77.787064	4.511575	-12.5101359974	4.84387731552	-0.4033203125	4.42229795456	2.23156738281	120.286593585	0.0
1991.0	1.0	235.0	7.0	-27.299438	60.733631	3.346048	-9.02685424805	22.8698253632	-0.541870117188	3.90920972824	5.47848510742	133.322527271	1.0
1991.0	1.0	301.0	9.0	-52.327728	53.955906	3.027375	-8.28159247504	26.2433509827	-0.41455078125	6.12280273438	3.82220458984	38.7415926903	1.0
1991.0	1.0	301.0	10.0	-50.297913	54.896824	3.484568	-6.92326595909	24.6493148804	-0.599731445312	4.73039197922	6.07247924805	54.945592101	1.0
1991.0	1.0	301.0	11.0	-48.584015	55.331573	5.635828	-6.48194804944	28.3192844391	-0.595520019531	4.86636161804	8.43603515625	102.796134607	1.0
1991.0	1.0	301.0	12.0	-45.91629	55.342812	4.849281	-8.59074803403	29.9977340698	-0.453002929688	6.09801912308	8.13305664062	118.165683225	1.0
1991.0	1.0	301.0	13.0	-43.050232	55.551052	4.410007	-8.0141119706	30.5122623444	-0.290344238281	6.10188579559	8.02691650391	103.282268801	0.0
1991.0	1.0	301.0	14.0	-38.925995	55.694626	3.716345	-7.9837004009	24.5761909485	-0.153381347656	7.21221923828	8.55850219727	89.3058741528	0.0
1991.0	1.0	301.0	15.0	-35.420685	56.579433	3.250454	-6.26049644069	17.0533504486	-0.0596313476562	8.2779750824	8.05047607422	96.7924206271	0.0
1991.0	1.0	313.0	10.0	-39.454559	59.162247	3.545731	-8.28668855366	21.2387084961	-0.202209472656	5.81613874435	4.15789794922	154.930140046	0.0
1991.0	1.0	313.0	11.0	-39.522278	59.776264	4.405345	-8.33369365491	23.2072410583	-0.564392089844	5.79251813889	3.9462890625	147.523022087	1.0
1991.0	1.0	313.0	12.0	-38.762177	60.628616	5.294079	-7.95637573242	25.1927814484	-0.264038085938	6.14643192291	4.13433837891	118.558076617	0.0
1991.0	1.0	313.0	13.0	-37.675964	61.672607	5.274863	-8.65466186523	22.884765625	-0.442687988281	7.38064050674	3.05892944336	119.383216248	1.0
1991.0	1.0	313.0	14.0	-37.75296	61.734413	6.75208	-8.27590942383	22.5210018158	-0.404357910156	8.49961853027	5.97241210938	105.287955029	0.0
1991.0	1.0	313.0	15.0	-37.295288	61.967644	5.89634	-8.23336791992	18.4586277008	-0.755493164062	8.44684886932	5.60772705078	115.756817876	1.0
1991.0	1.0	388.0	13.0	-48.187134	60.658428	4.420717	-6.4911776456	31.9360046387	-0.607116699219	7.38064050674	7.45407104492	nan	0.0
1991.0	1.0	388.0	14.0	-47.191528	60.172237	6.438808	-6.41002621858	30.3479595184	-0.934387207031	8.49961853027	8.05450439453	129.415839912	1.0
1991.0	1.0	388.0	15.0	-47.910645	60.431873	6.943477	-7.37860939719	28.6838970184	-0.802734375	8.44684886932	7.77536010742	121.368287676	0.0
1991.0	1.0	388.0	16.0	-49.528259	60.944698	7.33624	-7.34932223233	24.0308418274	-0.452514648438	8.68813800812	8.1487121582	118.108850527	0.0
1991.0	1.0	388.0	17.0	-50.929108	61.639736	4.913782	-7.98601913452	27.8011741638	-0.341430664062	9.59674072266	8.53295898438	95.511167295	0.0
1991.0	1.0	388.0	18.0	-51.574738	62.394417	3.892257	-9.35048474764	27.0223255157	-0.423522949219	9.0715379715	5.74462890625	82.8280164881	0.0
1991.0	1.0	427.0	15.0	142.478729	47.428028	6.10002	-7.38932969835	30.5679416656	-0.34814453125	8.60840892792	5.63998413086	133.053478955	0.0
1991.0	1.0	427.0	16.0	142.612885	47.092152	5.46103	-6.9897857666	31.9127445221	-0.299621582031	7.87727403641	7.04690551758	136.273330372	0.0
1991.0	1.0	427.0	17.0	142.219849	47.448223	5.495348	-6.18647460937	29.3344688416	-0.5029296875	6.2395529747	7.26071166992	136.573810134	1.0
1991.0	1.0	427.0	18.0	142.212021	47.348209	5.105691	-7.01373596191	31.0083961487	-0.42724609375	5.5969119072	6.53012084961	124.074014571	1.0
1991.0	1.0	427.0	19.0	141.105148	46.879463	3.333241	-6.82624053955	31.4286079407	-0.316589355469	6.2590880394	5.6071472168	135.791862655	0.0
1991.0	1.0	463.0	17.0	-40.314392	61.013382	8.648413	-8.60265258789	22.6768283844	-0.959228515625	7.29767227173	7.40505981445	130.153006347	1.0
1991.0	1.0	463.0	18.0	-40.158997	60.992435	10.71786	-7.04788452148	25.6373729706	-1.32495117188	7.35291242599	8.38363647461	126.423200098	1.0
1991.0	1.0	463.0	19.0	-40.546417	60.965652	10.34609	-4.614296875	30.0122699738	-1.13549804688	9.08449459076	8.09725952148	127.115397292	1.0
1991.0	1.0	580.0	20.0	-30.696411	63.707417	4.318578	-9.00793701172	20.7397098541	-0.358276367188	7.68280410767	4.12503051758	120.634562299	0.0
1991.0	1.0	580.0	21.0	-34.368347	63.499496	7.871504	-9.18860595703	25.3377170563	-0.92236328125	6.95413351059	5.05679321289	109.906347618	1.0
1991.0	1.0	580.0	22.0	-35.607269	63.418888	7.450589	-9.0676171875	27.4478721619	-0.781494140625	6.77994346619	5.37725830078	109.688863227	1.0
1991.0	1.0	580.0	23.0	-31.390106	63.184528	6.082204	-7.11281738281	24.8001155853	-0.3916015625	7.35292196274	5.54278564453	135.347450792	0.0
1991.0	1.0	620.0	22.0	-20.267731	50.789959	4.313087	-7.83961727745	48.2332458496	-0.329895019531	4.49249696732	11.4807434082	44.4880012706	0.0
1991.0	1.0	620.0	23.0	-16.220428	52.281696	6.225545	-5.58080412212	40.7581329346	-0.628051757812	4.29746103287	10.4966430664	50.4941952446	0.0
1991.0	1.0	620.0	24.0	-12.453125	53.375225	8.157578	-5.05054032175	25.5417861938	-0.611389160156	5.40743923187	11.329498291	83.0621438105	1.0
1991.0	1.0	620.0	25.0	-9.414215	54.772556	12.14643	-6.51243400574	28.3744258881	-1.00238037109	5.3997220993	9.37707519531	134.516703089	1.0
1991.0	1.0	620.0	26.0	-6.785645	55.678062	8.751629	-6.5400766226	21.6714706421	-0.577453613281	4.39923381805	9.13302612305	120.115088795	0.0
1991.0	1.0	620.0	27.0	-3.807892	56.048073	8.293656	-9.93103027344	20.6963443756	-0.438720703125	4.06838035583	6.58685302734	83.7068063379	0.0
1991.0	1.0	635.0	22.0	-22.711884	61.808159	5.012214	-6.70952392578	22.3336315155	-0.439636230469	6.26200532913	6.55947875977	136.367725696	1.0
