year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
1992.0	2.0	4586.0	96.0	-125.068939	-49.260075	5.847114	-30.3145462839	55.6463813782	-0.627624511719	0.0
1992.0	2.0	4586.0	97.0	-120.558594	-53.042198	5.991034	-28.2744911595	44.0856590271	-0.578430175781	0.0
1992.0	2.0	4586.0	98.0	-118.319931	-56.909473	7.318089	-25.7209826018	42.1591796875	-0.636535644531	0.0
1992.0	2.0	4586.0	99.0	-118.460587	-59.744907	7.536097	-25.1948547363	40.4599723816	-0.781372070312	0.0
1992.0	2.0	4586.0	100.0	-118.067825	-61.275177	7.257239	-25.1281616211	39.2837142944	-0.951416015625	0.0
1992.0	2.0	4586.0	101.0	-118.274811	-60.100296	7.183763	-23.2110302734	33.2086486816	-0.8525390625	0.0
1992.0	2.0	4586.0	102.0	-116.289673	-61.246372	7.338459	-21.5795678711	32.3782539368	-0.690063476562	0.0
1992.0	2.0	4586.0	103.0	-114.885712	-62.456799	6.561358	-19.654564209	26.927236557	-0.704833984375	0.0
1992.0	2.0	4586.0	104.0	-113.16716	-62.965736	6.030954	-19.7343701172	24.2204818726	-0.686767578125	0.0
1992.0	2.0	4586.0	105.0	-112.346771	-63.348648	6.12942	-19.2900683594	19.7846984863	-0.936340332031	0.0
1992.0	2.0	4586.0	106.0	-111.187653	-63.323254	6.410316	-18.9920690918	18.9908657074	-0.9453125	0.0
1992.0	2.0	4586.0	107.0	-110.146973	-62.98225	6.435881	-17.9734533691	16.4554786682	-0.778137207031	0.0
1992.0	2.0	4586.0	108.0	-109.25528	-62.48698	6.63048	-17.1250158691	14.9573841095	-0.930236816406	0.0
1992.0	2.0	4586.0	109.0	-107.754898	-61.795517	8.270716	-16.1942443848	18.3538913727	-1.07702636719	0.0
1992.0	2.0	4586.0	110.0	-106.703506	-61.46146	8.676186	-15.4274133301	21.2134380341	-0.999694824219	0.0
1992.0	2.0	4586.0	111.0	-106.656998	-61.410027	7.940558	-15.9334204102	29.717754364	-0.847229003906	0.0
1992.0	2.0	4586.0	112.0	-107.914856	-61.117588	7.595197	-16.0189990234	27.4127388	-0.825134277344	0.0
1992.0	2.0	4586.0	113.0	-108.825241	-60.055286	7.418671	-14.1869970703	26.5341453552	-0.915466308594	0.0
1992.0	2.0	4586.0	114.0	-108.909653	-58.745235	6.721843	-11.4954191509	25.4057483673	-0.625427246094	0.0
1992.0	2.0	4586.0	115.0	-108.348236	-57.371105	6.187304	-10.8265798468	24.9049568176	-0.445617675781	1.0
1992.0	3.0	4586.0	0.0	-107.762314	-56.190529	5.524487	-9.72509926244	25.1353282928	-0.454467773438	1.0
1992.0	3.0	4586.0	1.0	-106.742706	-54.826504	5.972755	-9.46183696546	26.7450408936	-0.3642578125	0.0
1992.0	3.0	4586.0	2.0	-105.256424	-53.550961	4.554006	-9.83597122995	28.2198219299	-0.341186523438	0.0
1992.0	3.0	4586.0	3.0	-103.960022	-52.483467	4.094353	-12.2121582031	27.923532486	-0.231323242188	0.0
1992.0	3.0	4586.0	4.0	-101.802094	-52.059059	3.981902	-16.9357139186	37.8728981018	-0.142700195312	0.0
1992.0	3.0	6497.0	64.0	92.959206	-47.993469	4.929025	-33.0532766489	78.8411026001	-0.364135742188	0.0
1992.0	3.0	6497.0	65.0	99.403381	-51.051346	4.547003	-35.4250102796	87.7346878052	-0.423706054688	0.0
1992.0	3.0	6497.0	66.0	106.295303	-53.409859	3.71844	-35.8494423314	86.3809204102	-0.390563964844	0.0
1992.0	3.0	6497.0	67.0	110.879173	-54.807117	5.002622	-33.6787013004	80.6890716553	-0.588928222656	0.0
1992.0	3.0	6497.0	68.0	118.508316	-56.112484	5.523643	-28.9610242342	72.5430221558	-0.646545410156	0.0
1992.0	3.0	6497.0	69.0	126.326157	-56.795849	8.15883	-22.8725987485	40.452041626	-0.75341796875	0.0
1992.0	3.0	6497.0	70.0	134.201096	-56.540665	10.52334	-17.8349304199	21.1171169281	-1.53442382812	0.0
1992.0	3.0	6497.0	71.0	141.672943	-55.486866	10.22022	-16.0764208342	22.1638755798	-1.07885742188	0.0
1992.0	3.0	6497.0	72.0	149.409805	-54.848568	7.597736	-13.0537526984	20.7678699493	-0.892395019531	0.0
1992.0	3.0	6497.0	73.0	155.751526	-55.339748	6.18857	-12.1546052632	20.6564540863	-0.846618652344	0.0
1992.0	3.0	6497.0	74.0	159.564896	-55.144474	4.571448	-10.9397052966	26.0393848419	-0.78076171875	0.0
1992.0	3.0	6497.0	75.0	161.304138	-57.695107	6.956821	-12.5039255243	25.7116203308	-0.483703613281	0.0
1992.0	3.0	6497.0	76.0	159.320038	-57.268875	7.05501	-13.0067492033	27.1428775787	-0.661987304688	0.0
1992.0	3.0	6497.0	77.0	159.694641	-55.423157	7.540444	-11.5402687474	27.5295219421	-0.665588378906	0.0
1992.0	3.0	6497.0	78.0	160.380127	-52.969444	6.118237	-9.41134322317	28.3173370361	-0.682678222656	1.0
1992.0	3.0	6497.0	79.0	162.689407	-50.504025	6.074085	-9.79197933799	25.7920646667	-0.609802246094	0.0
1992.0	3.0	6497.0	80.0	166.208176	-48.869209	6.2799	-9.09093917044	19.3800983429	-0.616760253906	1.0
1992.0	3.0	6497.0	81.0	169.606781	-49.157536	7.88257	-8.92671765779	15.0741024017	-0.53662109375	1.0
1992.0	3.0	6497.0	82.0	171.935776	-48.973167	6.793106	-9.07894254986	12.387345314	-0.559509277344	1.0
1992.0	3.0	6497.0	83.0	174.383987	-48.528748	5.886137	-9.23807244552	17.0474033356	-0.394653320312	0.0
