year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
2007.0	3.0	7074.0	28.0	-57.248901	-69.534286	4.155303	nan	49.7460479736	-0.109741210938	0.0
2007.0	3.0	7074.0	29.0	-55.481293	-69.421829	8.164803	nan	42.4676017761	-0.419616699219	0.0
2007.0	3.0	7074.0	30.0	-50.304962	-68.196617	7.853799	nan	29.074092865	-0.724426269531	0.0
2007.0	3.0	7074.0	31.0	-44.007996	-67.250778	9.041134	nan	20.9962348938	-0.831176757812	0.0
2007.0	3.0	7074.0	32.0	-39.878662	-67.167908	9.821752	-17.8474141439	18.3751678467	-1.44683837891	0.0
2007.0	3.0	7074.0	33.0	-37.96817	-67.046478	11.99767	-14.7277119954	18.0547161102	-1.87145996094	0.0
2007.0	3.0	7074.0	34.0	-38.43454	-66.617447	10.91794	-12.9157651704	16.2710208893	-1.93994140625	0.0
2007.0	3.0	7074.0	35.0	-38.637177	-65.167252	9.455276	-13.4116638184	13.5835704803	-1.43237304688	0.0
2007.0	3.0	7074.0	36.0	-36.402832	-62.946941	6.368254	-13.1445935059	19.7061042786	-0.903381347656	0.0
2007.0	3.0	7074.0	37.0	-31.13501	-60.91053	6.801929	-11.5674816895	20.197429657	-0.998046875	0.0
2007.0	3.0	7074.0	38.0	-25.868073	-60.064526	7.181116	-10.6228039551	19.0472621918	-0.816040039062	1.0
2007.0	3.0	7074.0	39.0	-21.80603	-60.011013	6.999801	-9.29993530273	19.4842166901	-0.741088867188	1.0
2007.0	3.0	7074.0	40.0	-16.547913	-59.926796	5.587813	-8.72758564196	22.9944419861	-0.598999023438	1.0
2007.0	3.0	7074.0	41.0	-11.350647	-62.171627	5.061242	-8.28141723633	25.0167579651	-0.371459960938	0.0
2007.0	3.0	7074.0	42.0	-10.023438	-62.773079	4.458053	-8.49541992187	27.298948288	-0.314514160156	0.0
2007.0	3.0	7074.0	43.0	-7.693665	-63.017624	4.496275	-8.03021362305	28.0040836334	-0.293884277344	0.0
2007.0	3.0	7074.0	44.0	-4.814301	-63.352371	3.857716	-7.54732788086	30.1959609985	-0.275024414062	0.0
2007.0	3.0	7074.0	45.0	-3.241302	-63.707161	4.856785	-7.27767944336	31.3359146118	-0.40185546875	0.0
2007.0	3.0	7817.0	53.0	-34.65213	-63.091339	5.407926	-12.9565454102	25.4754238129	-0.537414550781	0.0
2007.0	3.0	7817.0	54.0	-31.809967	-62.896366	6.274557	-9.59003173828	27.3034439087	-0.586242675781	1.0
2007.0	3.0	7817.0	55.0	-29.283844	-62.885609	7.16307	-7.82879150391	24.062171936	-0.623352050781	1.0
2007.0	3.0	7817.0	56.0	-27.203796	-62.614716	7.007823	-6.99909912109	19.2389431	-0.513671875	1.0
2007.0	3.0	7817.0	57.0	-24.781342	-62.436474	7.339873	-5.99536499023	24.3744049072	-0.32421875	0.0
2007.0	3.0	7817.0	58.0	-22.761322	-62.338062	6.172779	-5.61634277344	22.9070854187	-0.269592285156	0.0
2007.0	3.0	7817.0	59.0	-21.062225	-62.366352	5.943951	-5.55327636719	26.9871044159	-0.34228515625	0.0
2007.0	3.0	7817.0	60.0	-19.362244	-62.279427	4.643981	-5.55135864258	28.2338008881	-0.307739257812	0.0
2007.0	3.0	7817.0	61.0	-18.081909	-62.193382	4.082395	-5.34896362305	31.9348182678	-0.385070800781	0.0
2007.0	3.0	8061.0	65.0	-106.139038	-64.740036	3.5935	-22.6626855469	46.5064544678	-0.226745605469	0.0
2007.0	3.0	8061.0	66.0	-101.098938	-62.918266	3.576322	-15.1800708008	28.5941238403	-0.354553222656	0.0
2007.0	3.0	8061.0	67.0	-93.705536	-61.806076	4.900819	-10.8853552246	28.3873291016	-0.478210449219	1.0
2007.0	3.0	8061.0	68.0	-87.349731	-62.210518	6.050341	-11.3104284668	31.3706111908	-0.568664550781	0.0
2007.0	3.0	8061.0	69.0	-81.86676	-64.76767	5.172158	-10.4013757324	30.7016067505	-0.446960449219	1.0
2007.0	3.0	8879.0	95.0	105.847488	-57.449974	4.363158	-11.5034099378	15.8732481003	-0.470947265625	0.0
2007.0	3.0	8879.0	96.0	111.220566	-56.41449	4.424364	-10.0776800858	18.7047958374	-0.532897949219	1.0
2007.0	3.0	8972.0	70.0	-81.050446	-66.978287	5.180636	-12.177051175	31.0230121613	-0.583435058594	1.0
2007.0	3.0	9447.0	114.0	-146.59726	-55.509579	5.250301	-19.1605112176	66.2988891602	-0.249694824219	0.0
2007.0	3.0	9447.0	115.0	-142.067093	-55.501007	5.1806	-14.8227458753	43.3223686218	-0.311279296875	0.0
2007.0	3.0	9447.0	116.0	-138.422623	-56.119301	5.706769	-11.7575490851	23.7225818634	-0.539855957031	0.0
2007.0	3.0	9447.0	117.0	-136.322845	-55.635803	6.91644	-10.1475653397	15.625451088	-0.4052734375	0.0
2007.0	3.0	9447.0	118.0	-134.03009	-54.683189	6.717536	-8.71900217157	15.7430315018	-0.49658203125	1.0
2007.0	3.0	9447.0	119.0	-131.757278	-54.60223	4.191527	-7.41642038446	20.2894649506	-0.102172851562	0.0
2007.0	3.0	9447.0	120.0	-128.159088	-54.353188	3.537765	-4.90244654605	20.8243255615	-0.0755004882812	0.0
2007.0	3.0	9518.0	117.0	-130.421326	-61.051956	4.30178	-6.72695800781	14.6798820496	-0.115539550781	0.0
2007.0	3.0	9518.0	118.0	-129.32132	-61.847042	3.767118	-6.58341552734	17.2399559021	-0.194763183594	0.0
2007.0	3.0	9518.0	119.0	-125.870712	-61.495735	5.970063	-7.18201293945	19.7195644379	-0.272521972656	0.0
2007.0	3.0	9518.0	120.0	-125.100327	-62.374081	7.522696	-7.29553466797	18.9998378754	-0.3837890625	0.0
2007.0	3.0	9518.0	121.0	-124.600296	-62.855984	9.475608	-7.92100952148	18.6840515137	-0.578491210938	1.0
2007.0	3.0	9518.0	122.0	-124.718323	-63.14109	8.366164	-7.92346069336	18.7053813934	-0.508850097656	1.0
2007.0	3.0	9518.0	123.0	-125.068558	-63.286446	7.263648	-8.18572143555	16.082742691	-0.680114746094	1.0
2007.0	3.0	9528.0	118.0	-131.085434	-51.947205	6.239886	-9.14491994757	17.5251045227	-0.5810546875	1.0
2007.0	4.0	317.0	11.0	-114.50708	-54.958988	4.413932	-7.26371524208	31.6263217926	-0.359924316406	0.0
2007.0	4.0	317.0	12.0	-113.204086	-54.996887	4.065476	-8.02325278834	31.1483306885	-0.335693359375	0.0
2007.0	4.0	317.0	13.0	-111.610153	-53.878578	4.387756	-8.71480520148	27.5639915466	-0.396362304688	0.0
2007.0	4.0	317.0	14.0	-109.920593	-52.62315	4.084021	-8.07316669665	26.8611545563	-0.426086425781	1.0
2007.0	4.0	317.0	15.0	-106.3452	-51.493233	3.917199	-9.34545898438	26.3546161652	-0.304504394531	0.0
2007.0	4.0	317.0	16.0	-100.465179	-52.766903	2.951841	-10.0188791375	25.0235099792	-0.253234863281	0.0
2007.0	4.0	317.0	17.0	-95.856995	-54.3559	3.726246	-10.8038153397	28.5072937012	-0.213562011719	0.0
2007.0	4.0	317.0	18.0	-90.874451	-55.133781	4.650796	-11.6294828716	38.1467132568	-0.221374511719	0.0
2007.0	4.0	317.0	19.0	-85.984924	-56.949825	4.918053	-12.24645193	27.222196579	-0.220153808594	0.0
2007.0	4.0	317.0	20.0	-79.750977	-58.686783	4.007967	-12.9174515574	24.4225177765	-0.23876953125	0.0
2007.0	4.0	727.0	1.0	-126.205688	-64.454361	5.332223	-8.79827270508	16.4941310883	-0.373229980469	0.0
2007.0	4.0	727.0	2.0	-128.952209	-65.303116	7.235642	-8.95529907227	13.1897964478	-0.703308105469	1.0
2007.0	4.0	727.0	3.0	-132.756119	-65.702782	9.027549	-9.20886230469	14.6677789688	-0.876098632812	1.0
2007.0	4.0	727.0	4.0	-136.930832	-65.270447	8.442965	-9.1676184082	16.4838695526	-0.643127441406	1.0
2007.0	4.0	727.0	5.0	-139.851028	-63.438225	7.965169	-7.88692749023	19.3244991302	-0.815063476562	1.0
2007.0	4.0	727.0	6.0	-141.337601	-60.363331	4.903999	-6.67222045898	23.1287021637	-0.474365234375	1.0
2007.0	4.0	745.0	6.0	-128.535675	-60.475746	10.87567	-11.1030541992	17.5299358368	-1.1201171875	1.0
2007.0	4.0	745.0	7.0	-129.642776	-58.993221	8.897555	-9.04722514905	21.9064884186	-0.815612792969	1.0
2007.0	4.0	745.0	8.0	-128.566452	-56.560596	6.883884	-7.75161582545	26.6921062469	-0.962036132812	1.0
2007.0	4.0	745.0	9.0	-124.104248	-54.337082	3.88712	-5.93741969058	26.767490387	-0.630004882812	1.0
2007.0	4.0	770.0	10.0	157.292603	-62.467808	3.062761	-11.0420849609	18.73595047	-0.318237304688	0.0
2007.0	4.0	770.0	11.0	161.577209	-61.883217	3.985567	-10.8369677734	17.820898056	-0.32763671875	0.0
2007.0	4.0	770.0	12.0	167.152298	-61.310837	3.873533	-9.79296264648	18.3003330231	-0.221008300781	0.0
2007.0	4.0	770.0	13.0	173.167969	-60.545174	4.536671	-9.62236206055	20.1889896393	-0.194641113281	0.0
2007.0	4.0	770.0	14.0	178.766098	-60.027828	4.279322	-11.6264885796	22.3269405365	-0.437805175781	1.0
2007.0	4.0	770.0	15.0	-174.834671	-59.160213	4.05218	-14.7342930844	28.4161758423	-0.0857543945312	0.0
2007.0	4.0	1056.0	38.0	157.923843	-52.929649	4.562418	-10.0468268144	22.760723114	-0.561218261719	1.0
2007.0	4.0	1056.0	39.0	163.631134	-51.548534	6.482402	-9.0494192023	22.0970458984	-0.442199707031	1.0
2007.0	4.0	1056.0	40.0	168.81366	-50.927277	6.334588	-8.75515586451	19.9581756592	-0.427490234375	1.0
2007.0	4.0	1056.0	41.0	175.079361	-51.372974	4.954991	-10.6497128135	30.9646072388	-0.476013183594	1.0
2007.0	4.0	2093.0	73.0	-20.24765	-62.802452	4.134542	-9.96237182617	14.1898336411	-0.342712402344	0.0
2007.0	4.0	2093.0	74.0	-19.870331	-60.897316	4.408845	-9.40926757813	15.5380649567	-0.549194335938	1.0
2007.0	4.0	2093.0	75.0	-17.79126	-59.116619	6.854525	-9.33258056641	20.1576061249	-0.351440429688	0.0
2007.0	4.0	2093.0	76.0	-13.898621	-56.932808	6.087026	-8.97015220241	23.3829841614	-0.283813476562	0.0
2007.0	4.0	2093.0	77.0	-9.490814	-55.551174	6.225873	-9.71662983141	25.270866394	-0.393737792969	0.0
2007.0	4.0	2093.0	78.0	-4.58963	-54.470467	4.790562	-9.49505936472	23.1213512421	-0.518371582031	1.0
2007.0	4.0	2093.0	79.0	0.642208	-53.59724	4.852016	-9.57093891345	23.1610221863	-0.248107910156	0.0
2007.0	4.0	2093.0	80.0	6.959288	-52.687645	3.999365	-9.97550562808	27.0580749512	-0.138305664062	0.0
2007.0	4.0	2093.0	81.0	14.194232	-52.125607	3.22762	-14.4259081389	40.3558578491	-0.0321044921875	0.0
2007.0	4.0	2204.0	78.0	66.553062	-52.17128	3.948472	-13.2894447728	18.3900566101	-0.41845703125	0.0
2007.0	4.0	2204.0	79.0	74.159889	-51.792599	4.690822	-13.0932617188	17.4358901978	-0.435241699219	0.0
2007.0	4.0	2204.0	80.0	78.600296	-51.599533	4.384989	-11.5421447754	13.8025712967	-0.415771484375	1.0
2007.0	4.0	2204.0	81.0	84.342834	-51.535515	4.464688	-9.81339946546	16.920343399	-0.494384765625	1.0
2007.0	4.0	2204.0	82.0	87.935913	-49.679958	4.061971	-8.1065962942	22.3133506775	-0.373779296875	0.0
2007.0	4.0	2204.0	83.0	92.67659	-50.76704	6.163694	-10.8504269249	26.6463241577	-0.387023925781	0.0
2007.0	4.0	2346.0	84.0	-101.074219	-66.844017	5.436235	-19.964288527	22.5669670105	-0.731811523438	0.0
2007.0	4.0	2346.0	85.0	-93.551758	-66.173759	7.165794	-16.4026135254	13.8442268372	-0.654235839844	0.0
2007.0	4.0	2346.0	86.0	-88.572571	-65.57782	7.364427	-12.699197998	15.5645513535	-1.06591796875	0.0
2007.0	4.0	2346.0	87.0	-84.70459	-63.993885	7.932471	-10.9015563965	15.7211036682	-0.874145507812	1.0
2007.0	4.0	2346.0	88.0	-81.108185	-61.77409	7.41269	-8.91251586914	19.2410316467	-0.850891113281	1.0
2007.0	4.0	2346.0	89.0	-76.965759	-59.411839	8.161196	-6.77640252364	19.5827045441	-0.602661132812	1.0
2007.0	4.0	2346.0	90.0	-72.956665	-57.856522	7.75755	-6.08876760382	18.6732292175	-0.572570800781	1.0
2007.0	4.0	2346.0	91.0	-69.639252	-57.060127	4.788705	-6.67312461451	18.0263767242	-0.419738769531	1.0
2007.0	4.0	2346.0	92.0	-66.182892	-56.094082	3.259938	-6.45360043174	13.1903591156	-0.30615234375	0.0
2007.0	4.0	2929.0	102.0	-160.925003	-53.41753	3.636626	-3.55384425113	23.7196445465	-0.42529296875	1.0
2007.0	4.0	2929.0	103.0	-155.986801	-52.183739	3.494267	-2.79276476408	25.0473384857	-0.462707519531	1.0
2007.0	4.0	2929.0	104.0	-149.355438	-53.393784	3.416386	-4.96650615491	23.2555465698	-0.311462402344	0.0
2007.0	4.0	2929.0	105.0	-145.178726	-52.292118	3.541311	-6.33192845395	33.9353294373	-0.360473632812	0.0
2007.0	4.0	2939.0	102.0	13.779103	-39.525494	3.13436	-5.55859844501	21.5437641144	-0.263305664062	0.0
2007.0	4.0	2939.0	103.0	16.823528	-39.846672	5.248279	-7.67282104492	22.8035945892	-0.366333007812	0.0
2007.0	4.0	2939.0	104.0	18.98513	-39.863361	5.827613	-6.90304330679	23.681432724	-0.445373535156	1.0
2007.0	4.0	2939.0	105.0	21.485971	-40.073231	6.417527	-7.95102867713	36.5350837708	-0.47216796875	0.0
2007.0	4.0	2939.0	106.0	23.054825	-39.302612	5.945845	-9.60441941481	24.3410625458	-0.363159179688	0.0
2007.0	4.0	2939.0	107.0	25.433403	-37.203026	4.818892	-9.16157414363	26.655790329	-0.130493164062	0.0
2007.0	4.0	2939.0	108.0	29.248762	-35.718449	5.912514	-11.4497586764	31.9272022247	-0.112060546875	0.0
2007.0	4.0	2939.0	109.0	33.335873	-36.022144	3.101887	-14.8609149639	46.6789665222	-0.174255371094	0.0
