year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
1984.0	1.0	996.0	50.0	-65.112366	-59.103428	3.254732	-9.72810604698	18.3943500519	-0.414611816406	0.0
1984.0	1.0	996.0	51.0	-64.855591	-58.276295	4.239518	-9.45125539679	15.9762220383	-0.463012695312	1.0
1984.0	1.0	996.0	52.0	-63.819672	-57.058487	4.373027	-9.23902973376	14.110127449	-0.349609375	0.0
1984.0	1.0	996.0	53.0	-62.473297	-55.62693	4.00365	-8.79198255037	15.056801796	-0.249328613281	0.0
1984.0	1.0	996.0	54.0	-57.813568	-54.545982	3.611315	-11.9427859658	11.6774635315	-0.318908691406	0.0
1984.0	1.0	996.0	55.0	-56.192383	-52.817173	5.098545	-12.9906118293	13.3846502304	-0.801025390625	0.0
1984.0	1.0	996.0	56.0	-53.486511	-50.644821	5.454197	-11.7768506502	15.3652858734	-0.461181640625	1.0
1984.0	1.0	996.0	57.0	-49.93512	-48.504135	3.361239	-9.54303620991	22.2922115326	-0.286987304688	0.0
1984.0	2.0	4041.0	78.0	162.199707	-76.041702	4.189142	-14.6767425537	17.928030014	-1.23522949219	0.0
1984.0	2.0	4041.0	79.0	163.806839	-76.191818	5.139066	-15.8425776164	20.5785541534	-1.0087890625	0.0
1984.0	2.0	4041.0	80.0	166.670822	-76.41835	4.608191	-15.613347234	16.3865337372	-0.493408203125	0.0
1984.0	2.0	4041.0	81.0	170.630066	-76.492622	3.971557	-14.8698175604	14.2299022675	-0.220153808594	0.0
1984.0	2.0	4041.0	82.0	175.035019	-76.318787	5.194903	-14.2197943793	13.4940052032	-0.354187011719	0.0
1984.0	2.0	4041.0	83.0	176.089188	-76.348724	7.913295	-14.3341647061	14.6986055374	-0.565856933594	0.0
1984.0	2.0	4041.0	84.0	174.188721	-76.745796	9.124235	-14.4984283447	11.9703626633	-0.616088867188	0.0
1984.0	2.0	4041.0	85.0	172.793365	-76.690392	9.730672	-13.6954276345	10.4254293442	-0.660217285156	0.0
1984.0	2.0	4041.0	86.0	172.144699	-76.191292	8.456138	-14.0617323134	10.814409256	-0.729797363281	0.0
1984.0	2.0	4041.0	87.0	171.14595	-75.904457	7.69664	-13.730086263	12.9516239166	-0.776550292969	1.0
1984.0	2.0	4041.0	88.0	169.98642	-75.586586	6.519164	-14.1845561183	15.2475185394	-0.777648925781	0.0
1984.0	2.0	4041.0	89.0	169.265671	-75.528282	5.956491	-14.3911274755	15.6846942902	-0.856689453125	0.0
1984.0	2.0	4041.0	90.0	169.496307	-75.402695	4.756613	-14.1099332484	16.6597194672	-0.578552246094	0.0
