year	month	TPLnr	time pnt	lon	lat	vort_filt	thetaSST-theta500	UPV polewards	low depth	PLpoint
2012.0	2.0	3858.0	27.0	-112.141586	-59.257416	4.488793	-14.4570954975	26.1325130463	-0.359252929688	0.0
2012.0	2.0	3858.0	28.0	-107.409332	-58.933754	5.317966	-9.74125591077	25.1862201691	-0.5185546875	1.0
2012.0	2.0	3858.0	29.0	-100.575653	-59.385944	4.223205	-9.75771131014	21.6412391663	-0.472717285156	1.0
2012.0	2.0	5568.0	90.0	-56.382416	-56.487656	2.922971	-9.8027070698	31.8820896149	-0.481323242188	0.0
2012.0	2.0	5568.0	91.0	-58.315948	-55.022804	4.058084	-9.88489893863	24.1181945801	-0.529541015625	1.0
2012.0	4.0	155.0	4.0	-129.774826	-54.795952	5.821147	-14.2230610095	32.7648773193	-0.460693359375	0.0
2012.0	4.0	155.0	5.0	-122.171875	-54.700848	7.3858	-11.9831462659	30.5734233856	-0.614562988281	1.0
2012.0	4.0	155.0	6.0	-118.65184	-55.966965	6.594551	-9.25016383121	22.4819602966	-0.67578125	1.0
2012.0	4.0	155.0	7.0	-116.706146	-54.925873	5.589029	-9.52390329461	20.9548835754	-0.479248046875	1.0
2012.0	4.0	250.0	8.0	-136.306122	-55.875153	4.484508	-21.5529801218	38.263759613	-0.576599121094	0.0
2012.0	4.0	250.0	9.0	-130.242874	-56.227959	4.841954	-20.8592191997	39.2384872437	-0.552307128906	0.0
2012.0	4.0	250.0	10.0	-122.903519	-56.722855	5.656799	-19.2669147692	38.8643379211	-0.889709472656	0.0
2012.0	4.0	250.0	11.0	-115.024704	-56.874752	5.837878	-20.6196433619	46.8036575317	-0.647094726562	0.0
2012.0	4.0	250.0	12.0	-106.619873	-56.996159	5.564479	-19.7097681949	49.8420829773	-0.581420898438	0.0
2012.0	4.0	250.0	13.0	-97.863953	-56.674023	5.729457	-20.3716045179	56.517326355	-0.771362304688	0.0
2012.0	4.0	250.0	14.0	-89.123779	-56.029037	4.8391	-17.8220166658	58.2898712158	-0.5322265625	0.0
2012.0	4.0	250.0	15.0	-82.337921	-55.572941	6.600462	-17.2178810521	40.3907775879	-0.597229003906	0.0
2012.0	4.0	250.0	16.0	-76.548035	-55.160435	7.52294	-14.661717465	29.1546421051	-0.547180175781	0.0
2012.0	4.0	250.0	17.0	-73.100464	-55.01643	8.900137	-10.9615799753	23.0972003937	-0.957214355469	0.0
2012.0	4.0	250.0	18.0	-69.433319	-53.923599	6.565962	-9.26981608073	19.6830596924	-0.651245117188	0.0
2012.0	4.0	250.0	19.0	-65.317688	-52.13826	6.989595	-8.0816602205	19.8494415283	-0.443725585938	1.0
2012.0	4.0	250.0	20.0	-61.220093	-50.541965	3.751559	-7.36676828485	22.4878692627	-0.427612304688	1.0
2012.0	4.0	1015.0	33.0	148.456299	-67.500626	5.58987	nan	18.7014656067	-0.791564941406	0.0
2012.0	4.0	1015.0	34.0	148.483292	-66.819069	9.429203	nan	14.2610883713	-0.971801757812	0.0
2012.0	4.0	1015.0	35.0	153.972641	-66.026108	7.661139	nan	16.5166282654	-0.0534057617188	0.0
2012.0	4.0	1015.0	36.0	157.289749	-64.070229	4.791289	-18.7613830566	19.6508464813	-0.111694335938	0.0
