Year,Month,Day,Lat,Lon,Time,"Mean Diameter, km","Max Wind, m/s"
2003,12,14,"68,48040953","-2,912975985",9:32:07,,
2003,12,14,"62,58366101","2,492513518",17:46:29,358,"29,4"
,,,,,,,
2003,12,17,"71,4553338","32,01296339",5:25:56,,
2003,12,17,"71,53852845","33,75433694",7:07:39,,
2003,12,17,"72,37818999","41,50383366",13:40:14,155,"23,4"
,,,,,,,
2003,12,26,"74,247157","23,335669",06:42:03,,
2003,12,26,"73,730185","23,99413",08:23:52,,
2003,12,26,"73,6668","21,450147",13:14:10,,
2003,12,26,"73,282497","22,715395",14:56:01,,
2003,12,27,"73,358886","17,80371",06:27:44,,
2003,12,27,"72,653273","15,76914",14:42:13,422,"24,2"
,,,,,,,
2004,1,3,"68,47298103","0,7158618622",8:12:17,,
2004,1,3,"65,74745348","1,383717323",16:26:37,522,"19,4"
,,,,,,,
2004,1,17,"69,49895794","1,015974904",8:17:27,,
2004,1,17,"70,20101723","-1,045247972",16:31:54,305,"20,2"
,,,,,,,
2004,1,29,8:03:13 a.m.,"6,135553",17:05:20,,
2004,1,30,9:46:40 p.m.,"-6,977725",08:36:32,,
2004,1,30,11:15:10 p.m.,"-9,826544",16:51:03,411,"20,8"
,,,,,,,
2004,1,30,"61,938522","-1,289733",08:36:32,,
2004,1,30,"61,963682","1,576926",16:51:03,450,"21,8"
,,,,,,,
2004,2,6,"70,35087772","10,99000134",6:57:19,,
2004,2,6,"70,65780349","11,46933112",8:39:06,,
2004,2,6,"71,00841623","12,78875188",15:11:39,,
2004,2,6,"69,84194299","15,44598191",16:53:34,229,"21,6"
,,,,,,,
2004,2,9,"70,42226765","37,32341396",4:32:53,,
2004,2,9,"70,87267451","37,47507446",6:14:46,,
2004,2,9,"71,10312725","36,98261947",14:28:38,,
2004,2,10,"72,99920099","43,27794666",6:00:35,,
2004,2,10,"73,09575254","41,05536456",12:32:45,148,18
,,,,,,,
2004,2,9,"75,39172216","-0,0179949702",7:56:35,,
2004,2,9,"75,04665109","-0,1768684021",9:38:28,,
2004,2,9,"73,42985924","1,82605164",14:28:38,,
2004,2,9,"74,97272113","-0,3887286199",16:10:36,,
2004,2,10,"76,59132392","6,069749309",7:42:22,,
2004,2,10,"76,35116333","7,111717593",9:24:06,,
2004,2,10,"77,04921041","7,467735835",11:06:04,,
2004,2,10,"75,97855641","11,37193271",14:14:52,299,"17,6"
,,,,,,,
2004,2,9,"73,07260436","7,971373886",7:56:35,,
2004,2,9,"71,76895002","9,357782237",14:28:38,,
2004,2,9,"71,78234333","11,4898538",16:10:36,,
2004,2,10,"68,34442381","6,922788325",7:42:22,279,"20,6"
,,,,,,,
2004,2,21,11:14:53 p.m.,"7,220608",08:26:23,,
2004,2,21,3:01:34 a.m.,"6,052555",16:44:19,300,25
,,,,,,,
2004,2,22,"73,76147407","45,10828708",4:52:03,,
2004,2,22,"73,86431923","44,33255004",6:33:57,,
2004,2,22,"74,505373","45,44903526",13:06:29,313,22
,,,,,,,
2004,3,1,"72,536452","22,915354",06:22:14,,
2004,3,1,"72,565187","22,071154",08:04:03,,
2004,3,1,"72,216797","18,567126",14:36:40,,
2004,3,1,"72,223593","18,232446",16:18:16,219,"18,8"
,,,,,,,
2004,3,1,"69,897974","8,226256",14:36:40,,
2004,3,1,"69,774159","10,145098",16:18:16,317,27
,,,,,,,
2004,3,16,"60,308482","-12,292862",17:51:03,,
2004,3,17,"62,772361","-5,336737",07:40:33,,
2004,3,17,"65,467952","3,938574",17:36:58,455,"27,4"
,,,,,,,
2004,3,27,"67,283214","3,834794",08:42:14,,
2004,3,27,"68,368058","7,583006",15:14:43,,
2004,3,27,"68,6122","7,540614",16:56:38,210,"22,6"
,,,,,,,
2004,3,27,"66,679749","9,092313",15:14:43,,
2004,3,27,"66,63809","9,64483",16:56:38,252,"26,6"
,,,,,,,
2004,3,29,"69,25281337","-9,232942145",8:13:49,,
2004,3,29,"69,38675667","-9,065613558",9:55:40,,
2004,3,29,"69,44660603","-6,570756186",16:28:22,464,"23,6"
,,,,,,,
2004,3,29,"69,9210485","8,554274686",8:13:49,,
2004,3,29,"72,19037667","8,841348581",16:28:22,214,20
,,,,,,,
2004,3,29,"68,1438411","7,934667091",16:28:22,354,"29,8"
,,,,,,,
2004,3,30,"70,26857383","11,70242318",7:59:38,,
2004,3,30,"69,60199584","14,7377862",16:13:53,334,"19,2"
,,,,,,,
2004,4,9,"72,33053227","11,27949773",7:19:28,,
2004,4,9,"72,18152364","9,406624189",9:01:14,,
2004,4,9,"66,9774956","6,478140261",15:32:58,,
2004,4,9,"68,54020851","8,885727315",17:15:44,452,"23,4"
,,,,,,,
2004,4,9,"70,05560435","0,5966101881",7:19:28,,
2004,4,9,"69,1640567","1,759415126",9:01:14,,
2004,4,9,"64,78927946","8,96522552",17:15:44,316,"25,4"
,,,,,,,
2004,4,11,"73,58809165","14,13444574",6:51:02,,
2004,4,11,"73,63752743","14,810698",8:32:51,,
2004,4,11,"74,14526338","16,38377214",13:22:19,,
2004,4,11,"73,44448284","17,5163847",15:05:30,392,"16,6"
