year	month	TPLnr	time pnt (3hourly)	lon	lat	vort_filt	landdistr	meanSLP - SLP	thetaSST-theta500	U500north	PLpoint
2012.0	1.0	19.0	16.0	-165.704483	42.313713	2.776482	0.0	3.59265136719	-8.02355957031	20.3488540649	1.0
2012.0	1.0	19.0	17.0	-164.742004	40.498806	5.564588	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	19.0	18.0	-163.541443	40.323456	2.191885	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	0.0	-178.002029	57.194542	6.662992	0.0	2.68536376953	-0.625701904297	19.2632274628	1.0
2012.0	1.0	21.0	1.0	-176.679443	56.994995	6.457219	0.0	3.15954589844	-1.44680786133	19.1786365509	1.0
2012.0	1.0	21.0	2.0	-175.023651	56.965321	6.068969	0.0	3.88385009766	-2.06579589844	16.8823432922	1.0
2012.0	1.0	21.0	3.0	-174.199158	56.760811	5.196538	0.0	4.17938232422	-2.36563110352	17.7287082672	1.0
2012.0	1.0	21.0	4.0	-173.934662	56.390175	3.763172	0.0	3.46356201172	-2.64123535156	16.3298625946	1.0
2012.0	1.0	21.0	5.0	-175.099533	55.346409	2.714597	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	6.0	-174.826614	54.511414	3.295334	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	7.0	-173.608292	54.293335	3.535938	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	8.0	-173.002579	53.900467	3.262808	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	9.0	-170.78241	53.807636	3.310581	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	10.0	-172.88974	53.138485	3.567963	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	21.0	11.0	-173.404953	52.373074	2.568187	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	0.0	-168.32692	56.724075	8.159362	0.0	4.02569580078	-4.36343383789	22.3858566284	1.0
2012.0	1.0	22.0	1.0	-167.161911	56.894707	9.156728	0.0	5.43139648438	-4.91744995117	23.9701271057	1.0
2012.0	1.0	22.0	2.0	-165.773972	57.389626	9.532357	0.106983655275	7.58959960938	-5.45349121094	21.291267395	1.0
2012.0	1.0	22.0	3.0	-164.862015	58.002934	8.345978	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	4.0	-164.453156	58.75975	6.847525	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	5.0	-164.201538	59.352417	5.37641	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	6.0	-164.488754	59.475605	4.16805	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	7.0	-164.481155	58.802296	3.870239	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	8.0	-163.047089	58.687973	3.828647	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	9.0	-160.978851	58.599365	4.516018	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	10.0	-159.381134	58.619442	4.930165	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	22.0	11.0	-157.731964	58.362637	3.702175	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	28.0	0.0	-151.286163	40.695724	4.948601	0.0	2.49078369141	-6.38143920898	27.1173362732	1.0
2012.0	1.0	28.0	1.0	-148.792389	40.414165	4.768347	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	28.0	2.0	-146.393036	40.305946	4.407063	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	28.0	3.0	-144.455734	40.47435	3.348626	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	28.0	4.0	-142.785599	40.479496	2.385436	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	0.0	-34.374908	59.074577	6.902534	0.0	5.98297119141	-8.40478515625	21.8942527771	1.0
2012.0	1.0	79.0	1.0	-31.612671	59.16526	6.502251	0.0	5.03002929688	-6.2092590332	26.3937492371	1.0
2012.0	1.0	79.0	2.0	-28.844604	59.540062	6.564376	0.0	5.05828857422	-3.88732910156	25.48412323	1.0
2012.0	1.0	79.0	3.0	-26.643646	59.873688	6.669597	0.0	4.17102050781	-2.31231689453	27.6583557129	1.0
2012.0	1.0	79.0	4.0	-24.851776	60.337917	6.343567	0.0	4.24108886719	-1.34405517578	28.0068683624	1.0
2012.0	1.0	79.0	5.0	-23.259949	60.895569	5.456037	0.0	4.01568603516	-1.28958129883	29.0085105896	1.0
2012.0	1.0	79.0	6.0	-22.247375	61.468212	3.92441	0.0	3.47790527344	-1.4528503418	25.9024944305	1.0
2012.0	1.0	79.0	7.0	-21.590515	61.519852	3.662908	0.0	3.24639892578	-1.1676940918	24.5831813812	1.0
2012.0	1.0	79.0	8.0	-20.875763	61.595924	3.799714	0.0	3.62182617188	-1.31726074219	22.3714199066	1.0
2012.0	1.0	79.0	9.0	-19.775696	61.674301	4.106596	0.0133729569094	3.70947265625	-2.02502441406	20.6177005768	1.0
2012.0	1.0	79.0	10.0	-17.978424	61.639301	4.327395	0.00445765230312	3.89318847656	-2.2590637207	21.1656227112	1.0
2012.0	1.0	79.0	11.0	-16.171631	61.819027	4.580087	0.0	4.32940673828	-2.15289306641	19.4160957336	1.0
2012.0	1.0	79.0	12.0	-14.450043	62.068687	4.23444	0.0	4.31079101562	-2.13836669922	18.1864891052	1.0
2012.0	1.0	79.0	13.0	-12.473053	62.363792	4.160029	0.0	4.71527099609	-2.01202392578	21.2011547089	1.0
2012.0	1.0	79.0	14.0	-10.836487	62.522243	4.199506	0.00891530460624	4.64111328125	-2.78332519531	19.7663230896	1.0
2012.0	1.0	79.0	15.0	-9.533234	62.806572	3.810475	0.00891530460624	4.44305419922	-3.59585571289	22.1500759125	1.0
2012.0	1.0	79.0	16.0	-8.026489	63.352261	3.624444	0.00891530460624	4.21844482422	-4.51739501953	19.0394573212	1.0
2012.0	1.0	79.0	17.0	-7.139709	63.816776	4.248712	0.0074294205052	3.75299072266	-5.54592895508	20.3496952057	1.0
2012.0	1.0	79.0	18.0	-5.723785	64.444458	3.879789	0.0	3.42645263672	-8.54901123047	21.8302116394	1.0
2012.0	1.0	79.0	19.0	-5.20166	65.159561	4.452684	0.0	3.37463378906	-7.87362670898	19.5875892639	1.0
2012.0	1.0	79.0	20.0	-4.607117	65.422806	4.400234	0.0	2.78002929688	-7.95419311523	19.2571430206	1.0
2012.0	1.0	79.0	21.0	-4.142944	66.057259	4.474361	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	22.0	-4.683044	66.069962	5.132455	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	23.0	-5.002289	66.027206	4.746914	0.0	2.53533935547	-7.82510375977	15.6279525757	1.0
2012.0	1.0	79.0	24.0	-4.969421	65.859818	4.569338	0.0	2.51727294922	-7.70349121094	13.7806835175	1.0
2012.0	1.0	79.0	25.0	-4.973877	65.568283	3.829866	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	26.0	-4.270813	65.036232	3.646995	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	27.0	-3.201141	64.850334	3.09039	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	79.0	28.0	-2.300659	64.86071	2.161648	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	0.0	-14.540131	68.067413	5.563107	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	1.0	-15.493164	68.72319	6.468332	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	2.0	-15.601379	69.198639	7.257338	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	3.0	-16.029907	69.367065	8.32093	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	4.0	-16.334137	69.483032	8.717153	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	5.0	-17.283844	69.483627	8.366611	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	6.0	-17.959808	69.404312	8.078739	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	7.0	-18.532379	69.350258	7.958607	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	8.0	-19.144135	69.320984	7.438894	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	9.0	-20.081818	69.476387	6.874292	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	10.0	-21.424957	69.218063	5.880033	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	11.0	-22.717682	68.419151	5.294725	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	12.0	-24.548248	67.549309	4.875139	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	13.0	-25.509216	66.938751	4.765844	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	14.0	-26.610992	66.620972	5.298079	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	15.0	-27.377716	66.242065	5.583364	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	16.0	-27.795105	65.845413	6.264431	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	17.0	-27.947632	65.383057	6.457837	0.0787518573551	2.38311767578	-8.08184814453	22.2622375488	1.0
2012.0	1.0	80.0	18.0	-27.199799	65.165215	5.182467	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	19.0	-25.984436	64.58535	4.305273	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	20.0	-24.611572	64.336349	3.85588	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	80.0	21.0	-23.448181	64.19265	2.267127	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	0.0	-29.118561	64.949867	11.47056	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	1.0	-29.524353	65.010132	11.6039	0.0668647845468	7.48541259766	-9.00302124023	28.8756961823	1.0
2012.0	1.0	81.0	2.0	-29.954254	65.042542	10.95531	0.0787518573551	6.81506347656	-8.89978027344	24.5944004059	1.0
2012.0	1.0	81.0	3.0	-31.518829	64.731857	9.963473	0.0861812778603	7.58984375	-9.02215576172	25.8555488586	1.0
2012.0	1.0	81.0	4.0	-33.172882	64.319107	10.08368	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	5.0	-34.005493	64.010368	10.3547	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	6.0	-34.202576	63.719608	9.723301	0.00594353640416	8.45532226562	-8.87905883789	22.4940013885	1.0
2012.0	1.0	81.0	7.0	-34.106628	63.348194	8.549783	0.0	6.80047607422	-7.77496337891	20.829082489	1.0
2012.0	1.0	81.0	8.0	-33.44574	62.997395	8.275869	0.0	7.82409667969	-7.5280456543	22.3029136658	1.0
2012.0	1.0	81.0	9.0	-32.888306	62.665592	7.44557	0.0	6.525390625	-7.03286743164	19.2378501892	1.0
2012.0	1.0	81.0	10.0	-32.077667	62.407593	6.411458	0.0	5.58483886719	-7.0578918457	18.6498451233	1.0
2012.0	1.0	81.0	11.0	-31.673859	62.15181	5.832949	0.0	6.62231445312	-6.54995727539	17.9413204193	1.0
2012.0	1.0	81.0	12.0	-31.231232	61.875023	5.674536	0.0	7.25372314453	-6.44631958008	19.155828476	1.0
2012.0	1.0	81.0	13.0	-30.669006	61.724327	6.285451	0.0	7.84893798828	-6.48504638672	17.9196281433	1.0
2012.0	1.0	81.0	14.0	-29.796661	61.540829	6.327275	0.0	8.28894042969	-6.2021484375	16.779296875	1.0
2012.0	1.0	81.0	15.0	-29.382629	60.952438	5.572199	0.0	7.60382080078	-5.5393371582	17.1580963135	1.0
2012.0	1.0	81.0	16.0	-28.057983	60.220989	4.793876	0.0	6.83404541016	-5.21783447266	19.4211750031	1.0
2012.0	1.0	81.0	17.0	-26.351379	59.519852	4.573342	0.0	5.94592285156	-6.2424621582	22.0772533417	1.0
2012.0	1.0	81.0	18.0	-23.585083	58.706284	3.848961	0.0	4.85382080078	-6.0798034668	23.9518604279	1.0
2012.0	1.0	81.0	19.0	-19.825287	57.767181	4.136834	0.0	4.28491210938	-5.69058227539	26.8672523499	1.0
2012.0	1.0	81.0	20.0	-15.225555	56.491528	4.058464	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	21.0	-10.814667	55.740028	5.427995	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	22.0	-6.729858	54.826145	7.378721	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	23.0	-3.858459	54.139095	6.207022	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	24.0	0.372127	53.675003	4.640481	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	25.0	3.781259	52.492195	3.575174	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	26.0	7.055912	52.091244	2.266211	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	81.0	27.0	9.864356	50.504581	2.863804	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	2.0	141.177139	27.99148	2.315895	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	3.0	141.180267	28.810253	2.251995	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	4.0	142.159424	29.926786	2.06243	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	5.0	143.044968	30.689064	3.349412	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	6.0	143.833191	31.608131	3.936109	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	7.0	143.959366	33.44928	2.614139	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	8.0	144.748718	34.985191	3.057465	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	9.0	145.981354	37.107365	5.162988	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	10.0	147.196808	38.093361	5.68687	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	11.0	148.106552	39.41597	7.28812	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	12.0	148.999619	39.59549	8.571489	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	13.0	148.986526	40.781239	11.80147	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	14.0	149.701233	41.185841	14.91433	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	15.0	150.150024	41.812641	15.80194	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	16.0	150.268295	42.312687	13.38634	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	17.0	151.680923	41.981106	10.36886	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	18.0	153.002716	42.185776	9.380217	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	19.0	154.146545	42.355808	9.171949	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	20.0	154.950241	42.838467	9.075028	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	21.0	154.824295	43.265926	8.171124	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	22.0	154.862	43.577286	6.753267	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	23.0	155.618988	44.176334	6.152031	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	24.0	156.391144	44.781292	6.926145	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	25.0	155.963135	45.305592	6.511125	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	26.0	155.471924	45.730232	6.134147	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	27.0	155.07872	46.294601	5.824798	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	28.0	154.06192	46.448368	6.530702	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	29.0	153.351868	46.473789	6.341537	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	30.0	152.8535	46.630924	6.456422	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	31.0	151.765503	46.51305	5.569097	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	32.0	149.283081	46.134575	5.016639	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	33.0	148.400513	45.501312	5.169715	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	34.0	148.365814	44.707222	5.139894	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	35.0	149.45694	43.702217	4.527563	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	36.0	151.591278	43.543514	3.865143	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	37.0	152.689926	43.702454	4.458762	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	38.0	153.259064	43.490528	4.330153	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	39.0	154.135818	43.299328	4.361379	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	40.0	154.3358	43.198181	4.951797	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	41.0	155.587036	43.182705	6.041294	0.0	3.78314208984	-8.97088623047	25.9144210815	1.0
2012.0	1.0	150.0	42.0	156.830978	43.11533	6.263823	0.0	4.18524169922	-7.15545654297	26.3246746063	1.0
2012.0	1.0	150.0	43.0	158.221207	43.025097	5.500981	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	44.0	159.221924	43.012009	5.535356	0.0	2.72729492188	-8.04098510742	28.3162326813	1.0
2012.0	1.0	150.0	45.0	160.78389	42.754391	4.795108	0.0	2.77478027344	-7.78167724609	28.1360111237	1.0
2012.0	1.0	150.0	46.0	162.605362	42.555214	5.334316	0.0	3.68603515625	-8.15322875977	28.5456123352	1.0
2012.0	1.0	150.0	47.0	163.637146	42.524746	6.375062	0.0	4.033203125	-7.72192382812	27.6055450439	1.0
2012.0	1.0	150.0	48.0	165.007294	42.535015	6.477817	0.0	4.66235351562	-7.46374511719	27.7934989929	1.0
2012.0	1.0	150.0	49.0	166.510513	42.550659	6.018862	0.0	4.51324462891	-6.99072265625	25.353761673	1.0
2012.0	1.0	150.0	50.0	167.825027	42.556053	5.180587	0.0	4.17529296875	-7.47894287109	23.9323139191	1.0
2012.0	1.0	150.0	51.0	169.619598	42.448521	5.445706	0.0	3.42950439453	-7.06460571289	26.0485954285	1.0
2012.0	1.0	150.0	52.0	171.018875	42.639774	4.321373	0.0	3.42291259766	-7.7428894043	28.7564678192	1.0
2012.0	1.0	150.0	53.0	173.10054	43.054424	4.216862	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	150.0	54.0	173.763107	43.083031	3.325747	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	4.0	-173.402771	43.786018	7.714465	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	5.0	-173.091232	44.470978	8.289709	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	6.0	-173.227188	45.032299	8.907083	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	7.0	-173.840439	45.330891	9.065573	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	8.0	-173.9207	45.35928	9.591605	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	9.0	-173.948456	44.995846	10.16939	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	10.0	-173.83049	44.311813	10.22746	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	11.0	-173.235077	43.65229	7.94916	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	182.0	12.0	-172.404343	41.983246	4.1592	0.0	2.69140625	-8.70755004883	20.845659256	1.0
2012.0	1.0	182.0	13.0	-171.369263	41.110489	3.735503	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	4.0	170.346313	56.351402	2.648168	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	5.0	170.79187	56.010624	3.476849	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	6.0	170.968628	55.805374	4.244135	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	7.0	171.244507	55.534336	5.166093	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	8.0	171.662003	55.2299	4.907852	0.0	3.15447998047	-4.63140869141	18.5177669525	1.0
2012.0	1.0	183.0	9.0	172.276764	54.979435	5.13858	0.0	3.20349121094	-5.05599975586	18.6024055481	1.0
2012.0	1.0	183.0	10.0	172.861572	54.691563	5.575651	0.00594353640416	2.94323730469	-5.5964050293	22.2910175323	1.0
2012.0	1.0	183.0	11.0	173.464706	54.371876	5.577377	0.00594353640416	2.63482666016	-5.53436279297	21.0602779388	1.0
2012.0	1.0	183.0	12.0	174.205139	54.021385	5.589722	0.0074294205052	2.6923828125	-6.10754394531	22.0647602081	1.0
2012.0	1.0	183.0	13.0	175.287445	53.66909	4.611107	0.0074294205052	2.46234130859	-6.03030395508	21.1855583191	1.0
2012.0	1.0	183.0	14.0	176.439896	53.460247	2.754244	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	183.0	15.0	177.110611	52.999172	2.228939	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	12.0	-177.121429	50.177063	2.53562	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	13.0	-177.161911	49.994595	3.424234	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	14.0	-176.441589	49.64888	4.396165	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	15.0	-176.044159	49.070042	4.768776	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	16.0	-175.370865	48.767376	3.91112	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	17.0	-174.463257	48.795406	4.24141	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	18.0	-174.089661	48.467934	5.150655	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	19.0	-173.434128	48.364349	6.376932	0.0	2.74615478516	-6.25164794922	22.0208454132	1.0
2012.0	1.0	316.0	20.0	-172.862823	48.287334	7.355411	0.0	3.07312011719	-5.83697509766	21.5301742554	1.0
2012.0	1.0	316.0	21.0	-172.059448	48.200199	7.561892	0.0	3.33044433594	-6.85784912109	19.6741485596	1.0
2012.0	1.0	316.0	22.0	-171.095963	48.33519	7.381068	0.0	3.18572998047	-6.58807373047	22.3697032928	1.0
2012.0	1.0	316.0	23.0	-170.120636	48.35186	7.199612	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	24.0	-169.094727	48.471603	6.000932	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	25.0	-167.936279	48.951199	5.680899	0.0	2.46765136719	-8.89431762695	24.0904445648	1.0
2012.0	1.0	316.0	26.0	-166.80603	49.158985	6.059865	0.0	2.41082763672	-8.83181762695	25.0526390076	1.0
2012.0	1.0	316.0	27.0	-165.651367	49.458641	5.368244	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	28.0	-164.584167	50.267426	4.27094	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	29.0	-163.03447	51.177666	3.270435	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	316.0	30.0	-161.506165	52.573509	2.998423	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	13.0	173.910965	57.942188	2.447875	0.0	3.85083007812	-2.93130493164	22.6286296844	1.0
2012.0	1.0	340.0	14.0	174.475327	57.605118	3.587045	0.0	3.90490722656	-3.65087890625	21.3450088501	1.0
2012.0	1.0	340.0	15.0	175.384323	57.4375	4.412089	0.0	3.79223632812	-2.39749145508	21.2304782867	1.0
2012.0	1.0	340.0	16.0	176.358124	57.268795	4.725257	0.0	3.85534667969	-1.64398193359	21.3751754761	1.0
2012.0	1.0	340.0	17.0	176.99353	57.03186	4.672362	0.0	3.60705566406	-2.17813110352	20.6672363281	1.0
2012.0	1.0	340.0	18.0	177.568832	56.914536	4.809269	0.0	3.79736328125	-2.82357788086	21.0394077301	1.0
2012.0	1.0	340.0	19.0	178.088531	56.66531	4.839968	0.0	4.38500976562	-2.95465087891	21.3715209961	1.0
2012.0	1.0	340.0	20.0	178.555618	56.37727	5.107594	0.0	3.76025390625	-3.09985351562	23.0105495453	1.0
2012.0	1.0	340.0	21.0	179.151321	55.998802	4.028016	0.0	3.07989501953	-3.04605102539	21.9858875275	1.0
2012.0	1.0	340.0	22.0	-179.866135	55.425381	3.049386	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	23.0	-178.528748	54.843864	2.835027	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	24.0	-178.69487	54.118446	2.354259	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	25.0	-179.52652	52.856808	2.194875	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	26.0	-178.78714	51.884407	2.169329	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	27.0	-177.097488	51.590893	2.564354	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	28.0	-176.150299	51.291466	2.942593	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	29.0	-174.999985	50.823818	3.349604	0.0	0.0	0.0	0.0	0.0
2012.0	1.0	340.0	30.0	-174.734802	50.823391	3.171622	0.0	0.0	0.0	0.0	0.0
