year	month	TPLnr	time pnt (3hourly)	lon	lat	vort_filt	landdistr	meanSLP - SLP	thetaSST-theta500	U500north	PLpoint
2011.0	1.0	13.0	0.0	146.803909	37.915863	8.757895	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	13.0	1.0	147.812576	37.581764	5.647335	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	13.0	2.0	149.301468	37.692856	3.715533	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	13.0	3.0	152.942459	37.54604	3.017656	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	13.0	4.0	154.464142	37.840439	4.202008	0.0	3.11413574219	-6.02026367188	27.2175769806	1.0
2011.0	1.0	13.0	5.0	156.806335	38.100796	2.962154	0.0	2.46868896484	-4.91384887695	27.485124588	1.0
2011.0	1.0	13.0	6.0	158.876602	39.72929	2.62867	0.0	2.93658447266	-6.11926269531	25.4649677277	1.0
2011.0	1.0	29.0	0.0	145.678665	65.411179	3.995775	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	1.0	146.313324	65.193245	4.228548	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	2.0	146.788361	64.890472	4.279624	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	3.0	147.057663	64.46991	4.26711	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	4.0	147.567917	64.23513	4.244291	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	5.0	147.980042	64.259773	3.622292	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	6.0	149.496735	63.986439	3.792011	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	7.0	150.332428	63.914711	4.703013	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	8.0	150.663788	63.966537	6.009933	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	9.0	151.185059	63.479927	6.431139	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	10.0	151.569977	62.851349	7.383838	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	11.0	151.64267	62.21772	7.248106	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	12.0	151.461548	61.010887	6.321532	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	13.0	150.613388	60.398209	5.712775	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	14.0	148.475327	59.227066	5.272603	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	15.0	147.323685	58.706047	6.267026	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	16.0	147.337479	58.100056	7.232784	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	17.0	146.788818	57.485203	7.096021	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	18.0	146.439163	56.830685	7.097511	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	19.0	145.501144	55.965096	7.995028	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	20.0	145.029541	55.169296	8.949593	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	21.0	144.931488	54.27335	9.398082	0.249628528975	7.88732910156	-3.77932739258	18.8303108215	1.0
2011.0	1.0	29.0	22.0	145.144287	53.632771	8.111851	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	23.0	145.859329	52.52309	6.742414	0.123328380386	4.32592773438	-2.34631347656	20.9818687439	1.0
2011.0	1.0	29.0	24.0	147.182846	51.788067	5.182713	0.0163447251114	3.56042480469	-0.0433044433594	21.2388877869	1.0
2011.0	1.0	29.0	25.0	148.617401	51.178696	5.553494	0.0	3.58947753906	0.490936279297	21.406419754	1.0
2011.0	1.0	29.0	26.0	149.696365	50.756874	5.533751	0.0	2.97241210938	1.36038208008	19.7156486511	1.0
2011.0	1.0	29.0	27.0	150.398132	49.922935	5.130252	0.0	2.41369628906	1.05178833008	19.9122810364	1.0
2011.0	1.0	29.0	28.0	150.850662	49.038311	3.129966	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	29.0	29.0	151.244614	47.953342	2.990708	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	81.0	0.0	26.866743	71.354904	3.551177	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	81.0	1.0	27.884819	71.573723	3.164518	0.181277860327	3.15179443359	-7.48669433594	11.5337982178	1.0
2011.0	1.0	81.0	2.0	26.562124	71.569206	2.485685	0.230312035661	2.74786376953	-7.38357543945	12.4007492065	1.0
2011.0	1.0	213.0	4.0	164.375259	49.543434	2.800102	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	5.0	163.627991	49.67971	3.096282	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	6.0	162.970276	49.255051	3.340658	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	7.0	162.35672	48.796036	2.998397	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	8.0	161.535889	47.555149	2.293378	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	9.0	160.883606	46.443317	2.227457	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	10.0	160.541214	45.89357	2.761656	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	11.0	160.56813	45.001568	3.337223	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	12.0	161.282059	44.209057	4.6413	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	13.0	162.020569	43.573181	5.216083	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	14.0	163.043243	43.29818	4.699014	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	15.0	163.729767	43.039062	4.18381	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	16.0	164.653183	42.766487	3.715112	0.0	2.65869140625	-5.91873168945	23.0616073608	1.0
2011.0	1.0	213.0	17.0	165.409729	42.629688	3.747977	0.0	3.32263183594	-6.94219970703	25.7934780121	1.0
2011.0	1.0	213.0	18.0	166.782104	42.652225	3.549289	0.0	2.40661621094	-7.13745117188	25.6165962219	1.0
2011.0	1.0	213.0	19.0	168.176971	42.582558	4.116786	0.0	2.54888916016	-6.9001159668	25.3989524841	1.0
2011.0	1.0	213.0	20.0	169.780106	42.456871	3.862501	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	21.0	171.506668	42.479485	3.966804	0.0	0.0	0.0	0.0	0.0
2011.0	1.0	213.0	22.0	173.224716	42.4151	3.012544	0.0	0.0	0.0	0.0	0.0
