year	month	TPLnr	time pnt (3hourly)	lon	lat	vort_filt	landdistr	meanSLP - SLP	thetaSST-theta500	U500north	PLpoint
2005.0	1.0	23.0	0.0	149.097656	56.995975	6.490721	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	1.0	148.624039	56.885433	6.735689	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	2.0	148.346146	56.607231	5.723943	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	3.0	148.153458	56.779762	4.432827	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	4.0	148.142319	56.553207	4.47142	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	5.0	147.565735	56.344044	4.10269	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	6.0	146.662949	56.120411	4.008681	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	7.0	146.64003	55.847538	3.993143	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	8.0	146.699646	55.412144	4.099187	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	9.0	147.379593	55.018497	4.494622	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	10.0	148.400192	54.579945	4.334793	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	11.0	150.07077	54.207897	4.736916	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	12.0	151.824219	54.100292	5.406621	0.0	2.43182373047	-5.97546386719	19.9256420135	1.0
2005.0	1.0	23.0	13.0	153.471893	53.946102	5.444596	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	14.0	155.336182	53.617458	5.106882	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	15.0	157.451843	53.472782	4.387338	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	16.0	160.102234	53.025181	3.584649	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	17.0	162.785461	53.214943	2.335358	0.0	0.0	0.0	0.0	0.0
2005.0	1.0	23.0	18.0	164.581726	54.596092	2.661427	0.0	0.0	0.0	0.0	0.0
