year	month	TPLnr	time pnt (3hourly)	lon	lat	vort_filt	landdistr	meanSLP - SLP	thetaSST-theta500	U500north	PLpoint
2000.0	1.0	4.0	0.0	144.770493	41.55645	2.854513	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	1.0	145.734695	40.928051	3.7251	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	2.0	146.251022	40.512466	3.97302	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	3.0	146.981842	39.987637	4.341304	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	4.0	148.108566	39.415432	4.591075	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	5.0	148.636261	38.966969	5.65037	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	6.0	149.693466	38.635052	5.599562	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	7.0	150.599869	38.046974	5.81494	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	8.0	151.6689	37.777458	5.6199	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	9.0	152.710754	37.630119	5.992693	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	10.0	153.697952	37.550747	5.951725	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	11.0	154.719452	37.50074	6.429894	0.0	2.72747802734	-3.00280761719	26.727312088	1.0
2000.0	1.0	4.0	12.0	155.690247	37.518093	7.028417	0.0	3.78002929688	-3.36154174805	26.8099937439	1.0
2000.0	1.0	4.0	13.0	156.576767	37.577118	7.928594	0.0	3.93591308594	-3.40505981445	27.9393749237	1.0
2000.0	1.0	4.0	14.0	157.501678	37.759102	7.731169	0.0	7.08978271484	-3.51718139648	28.2006721497	1.0
2000.0	1.0	4.0	15.0	159.024979	36.446728	9.838876	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	16.0	159.50351	36.632061	6.593657	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	17.0	160.05455	36.840065	4.16555	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	4.0	18.0	159.391388	37.276855	2.170712	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	0.0	172.459717	48.122238	4.437969	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	1.0	171.268082	48.593987	5.183254	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	2.0	169.918533	48.572094	4.897058	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	3.0	168.335373	48.622822	4.77307	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	4.0	166.963623	48.765167	5.38057	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	5.0	165.553268	48.748344	5.220057	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	6.0	163.681274	48.862366	4.91023	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	7.0	161.163864	48.983158	5.601068	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	8.0	159.895432	48.700443	7.71171	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	9.0	158.952744	48.293598	7.651656	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	10.0	158.325897	47.9505	7.46164	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	11.0	157.271576	47.452694	6.609797	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	12.0	156.323929	46.893082	6.979089	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	13.0	155.728119	46.413769	6.514586	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	14.0	155.538696	45.92762	6.361958	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	15.0	155.615295	45.327278	5.9724	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	16.0	155.630249	44.97953	5.963761	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	17.0	156.00267	44.638336	6.16144	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	18.0	156.70285	44.359951	6.647245	0.0	3.74102783203	-8.29418945312	25.3662700653	1.0
2000.0	1.0	15.0	19.0	157.364212	44.110878	7.007117	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	20.0	158.031982	43.969296	6.896498	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	21.0	158.429352	43.93	6.425544	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	22.0	158.992859	43.909222	6.132331	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	23.0	159.604614	43.739632	6.368535	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	24.0	160.043045	43.605774	5.911793	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	25.0	160.225449	43.763882	4.867579	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	15.0	26.0	160.012711	44.037663	3.115257	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	21.0	0.0	-145.779358	59.166924	4.592921	0.148588410104	4.32421875	-8.46203613281	22.4882678986	1.0
2000.0	1.0	21.0	1.0	-145.475204	59.476036	4.516984	0.216939078752	3.78784179688	-7.30633544922	22.2223148346	1.0
2000.0	1.0	21.0	2.0	-145.995911	59.751015	4.265286	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	21.0	3.0	-146.967545	59.607948	4.2611	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	21.0	4.0	-146.94371	59.144657	4.173448	0.173848439822	4.03869628906	-6.17501831055	20.6812419891	1.0
2000.0	1.0	21.0	5.0	-145.221878	58.615589	4.042294	0.0341753343239	3.55328369141	-6.67630004883	20.9136123657	1.0
2000.0	1.0	21.0	6.0	-143.825729	58.082531	3.521436	0.0	3.69543457031	-7.26287841797	20.6472206116	1.0
2000.0	1.0	21.0	7.0	-143.075607	57.42421	3.016367	0.0	3.49652099609	-8.9660949707	21.8857059479	1.0
2000.0	1.0	21.0	8.0	-141.910461	57.180904	2.482989	0.0	2.77191162109	-9.00793457031	20.8428401947	1.0
2000.0	1.0	21.0	9.0	-140.512039	56.791035	2.119949	0.0	0.0	0.0	0.0	0.0
2000.0	1.0	50.0	0.0	-52.316528	60.501514	5.604011	0.00891530460624	4.28765869141	-1.87100219727	24.7712116241	1.0
2000.0	1.0	50.0	1.0	-51.250854	59.814873	5.486933	0.0104011887073	4.05236816406	-2.04461669922	23.7602443695	1.0
2000.0	1.0	50.0	2.0	-49.24054	59.277454	4.385007	0.0193164933135	3.70959472656	-2.59225463867	27.2809619904	1.0
