year	month	TPLnr	time pnt (3hourly)	lon	lat	vort_filt	landdistr	meanSLP - SLP	thetaSST-theta500	U500north	PLpoint
2002.0	1.0	9.0	0.0	172.531998	43.49976	6.216131	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	1.0	173.594925	43.717381	6.551238	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	2.0	174.591736	43.897655	6.175483	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	3.0	175.462265	43.910648	7.288321	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	4.0	176.399567	43.850155	7.155511	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	5.0	177.320709	43.678417	6.443226	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	6.0	178.026703	43.545872	5.856108	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	7.0	179.68541	42.955914	3.565723	0.0	4.47802734375	-7.70770263672	23.9233093262	1.0
2002.0	1.0	9.0	8.0	-178.552216	41.114201	2.966637	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	9.0	-176.243881	41.187	4.354495	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	10.0	-173.964127	41.190117	2.8607	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	9.0	11.0	-171.216583	41.103035	2.484055	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	70.0	0.0	5.415435	67.49852	7.821114	0.0	6.79827880859	-4.90002441406	18.8882026672	1.0
2002.0	1.0	70.0	1.0	6.030008	67.227295	7.394162	0.0	6.76715087891	-4.77474975586	17.9198265076	1.0
2002.0	1.0	70.0	2.0	7.252525	66.533463	7.056513	0.0	7.94934082031	-4.50305175781	16.325925827	1.0
2002.0	1.0	70.0	3.0	8.711538	65.620445	7.000062	0.153046062407	5.90246582031	-5.12921142578	16.6429214478	1.0
2002.0	1.0	70.0	4.0	11.059372	64.840469	7.217583	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	70.0	5.0	12.330888	63.908699	6.548304	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	70.0	6.0	11.237722	63.990662	2.730514	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	143.0	2.0	38.373932	73.770981	3.474389	0.0	3.16973876953	-2.3576965332	13.47615242	1.0
2002.0	1.0	143.0	3.0	37.817108	73.490959	3.487154	0.0	2.91632080078	-2.82211303711	13.1065778732	1.0
2002.0	1.0	374.0	13.0	-60.487122	57.386631	2.151923	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	374.0	14.0	-59.0159	57.800488	2.835861	0.0	0.0	0.0	0.0	0.0
2002.0	1.0	374.0	15.0	-57.124268	58.813484	4.024509	0.0	2.47338867188	-8.78961181641	22.3450832367	1.0
